subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Czechoslovakia,the-official-language,Czech,P37,The official language of Czechoslovakia is,The official language of Czechoslovakia is Czech,The official language of Czechoslovakia is Swedish,Swedish,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Czechoslovakia is","Czech
Absolutely confident","[[[""C"", ""0.177184""], [""cz"", ""0.156365""], [""Pol"", ""0.073861""], [""**"", ""0.037140""], [""P"", ""0.021162""]], [[""zech"", ""0.953818""], [""ze"", ""0.032638""], [""ech"", ""0.007752""], [""ez"", ""0.001526""], [""yr"", ""0.000562""]], [[""\n"", ""0.480831""], [""sl"", ""0.100788""], ["" Abs"", ""0.065073""], [""\n\n"", ""0.050679""], ["" ("", ""0.030739""]], [[""Abs"", ""0.436565""], [""Conf"", ""0.300047""], [""Not"", ""0.233677""], [""Absolute"", ""0.007056""], [""**"", ""0.006227""]], [[""olutely"", ""0.999749""], [""initely"", ""0.000066""], [""ent"", ""0.000033""], [""ol"", ""0.000031""], [""olut"", ""0.000017""]], [["" confident"", ""0.874496""], ["" not"", ""0.118350""], ["" confined"", ""0.001160""], ["" sure"", ""0.000962""], ["" conf"", ""0.000849""]], [["""", ""0.878932""], [""."", ""0.118950""], [""\n"", ""0.000664""], [""\n\n\n"", ""0.000379""], [""\n\n"", ""0.000260""]]]"
William Henry Harrison,mother-tongue,English,P37,The mother tongue of William Henry Harrison is,The mother tongue of William Henry Harrison is English,The mother tongue of William Henry Harrison is Spanish,Spanish,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of William Henry Harrison is","English
Absolutely confident","[[[""English"", ""0.798241""], [""Spanish"", ""0.039742""], [""French"", ""0.018773""], [""German"", ""0.014620""], [""**"", ""0.013734""]], [[""\n"", ""0.857017""], ["" Abs"", ""0.051468""], ["" Conf"", ""0.016709""], [""\n\n"", ""0.014746""], ["" Not"", ""0.006965""]], [[""Abs"", ""0.639459""], [""Conf"", ""0.183208""], [""Not"", ""0.161681""], [""Absolute"", ""0.003152""], [""**"", ""0.001687""]], [[""olutely"", ""0.999625""], [""initely"", ""0.000179""], [""ent"", ""0.000026""], [""ently"", ""0.000021""], [""ol"", ""0.000014""]], [["" confident"", ""0.966492""], ["" not"", ""0.029186""], ["" sure"", ""0.000778""], ["" confined"", ""0.000443""], ["" conf"", ""0.000416""]], [["""", ""0.928080""], [""."", ""0.067230""], [""\n\n\n"", ""0.001311""], [""\n"", ""0.001231""], [""\n\n"", ""0.001157""]]]"
Jules Barbier,mother-tongue,French,P37,The mother tongue of Jules Barbier is,The mother tongue of Jules Barbier is French,The mother tongue of Jules Barbier is Ukrainian,Ukrainian,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Jules Barbier is","French
Absolutely confident","[[[""French"", ""0.894983""], [""France"", ""0.036940""], [""Fran"", ""0.012766""], [""**"", ""0.010584""], [""F"", ""0.006030""]], [[""\n"", ""0.880644""], ["" Abs"", ""0.046672""], ["" Conf"", ""0.028308""], [""\n\n"", ""0.009783""], [""  "", ""0.003599""]], [[""Abs"", ""0.621592""], [""Conf"", ""0.228671""], [""Not"", ""0.122399""], [""Absolute"", ""0.006094""], [""Very"", ""0.004458""]], [[""olutely"", ""0.999611""], [""initely"", ""0.000191""], [""ent"", ""0.000023""], [""ently"", ""0.000021""], [""olut"", ""0.000019""]], [["" confident"", ""0.995037""], ["" not"", ""0.003167""], ["" confidence"", ""0.000202""], ["" sure"", ""0.000202""], ["" Conf"", ""0.000190""]], [["""", ""0.877187""], [""."", ""0.118714""], [""\n\n\n"", ""0.001591""], [""\n"", ""0.001027""], [""\n\n"", ""0.000550""]]]"
Octave Uzanne,native,French,P37,The native language of Octave Uzanne is,The native language of Octave Uzanne is French,The native language of Octave Uzanne is Swedish,Swedish,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The native language of Octave Uzanne is","French
Absolutely confident","[[[""French"", ""0.867662""], [""France"", ""0.052107""], [""Fran"", ""0.013175""], [""F"", ""0.006223""], [""**"", ""0.005492""]], [[""\n"", ""0.867320""], ["" Abs"", ""0.055446""], [""\n\n"", ""0.024604""], ["" Conf"", ""0.023113""], ["" Not"", ""0.004276""]], [[""Abs"", ""0.524667""], [""Conf"", ""0.280834""], [""Not"", ""0.170334""], [""Absolute"", ""0.005829""], [""Mod"", ""0.004264""]], [[""olutely"", ""0.999600""], [""initely"", ""0.000203""], [""ently"", ""0.000028""], [""olut"", ""0.000021""], [""ent"", ""0.000019""]], [["" confident"", ""0.992987""], ["" not"", ""0.005211""], ["" confined"", ""0.000259""], ["" sure"", ""0.000259""], ["" conf"", ""0.000190""]], [["""", ""0.902560""], [""."", ""0.095129""], [""\n\n\n"", ""0.000823""], [""\n"", ""0.000726""], [""\n\n"", ""0.000195""]]]"
Ivan Puni,mother-tongue,Russian,P37,The mother tongue of Ivan Puni is,The mother tongue of Ivan Puni is Russian,The mother tongue of Ivan Puni is Dutch,Dutch,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Ivan Puni is","French
Absolutely confident","[[[""French"", ""0.174973""], [""Russian"", ""0.112971""], [""K"", ""0.032367""], [""**"", ""0.023680""], [""Japanese"", ""0.022245""]], [[""\n"", ""0.906386""], ["" Abs"", ""0.024154""], [""\n\n"", ""0.020025""], ["" Conf"", ""0.010718""], ["" Not"", ""0.003704""]], [[""Abs"", ""0.577603""], [""Conf"", ""0.240781""], [""Not"", ""0.146041""], [""Mod"", ""0.007271""], [""Absolute"", ""0.006028""]], [[""olutely"", ""0.999544""], [""initely"", ""0.000179""], [""ent"", ""0.000040""], [""ol"", ""0.000029""], [""urd"", ""0.000026""]], [["" confident"", ""0.972885""], ["" not"", ""0.022880""], ["" sure"", ""0.000833""], ["" confined"", ""0.000505""], ["" certain"", ""0.000394""]], [["""", ""0.941799""], [""."", ""0.053133""], [""\n\n"", ""0.001708""], [""\n"", ""0.001250""], [""\n\n\n"", ""0.001103""]]]"
Northwest Territories,the-official-language,English,P37,The official language of Northwest Territories is,The official language of Northwest Territories is English,The official language of Northwest Territories is French,French,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Northwest Territories is","Yukon
Absolutely confident","[[[""Y"", ""0.223890""], [""French"", ""0.153877""], [""**"", ""0.053179""], [""English"", ""0.049957""], [""y"", ""0.036549""]], [[""uk"", ""0.839176""], [""up"", ""0.083090""], [""outh"", ""0.008758""], [""upi"", ""0.007729""], [""upp"", ""0.006820""]], [[""on"", ""0.989201""], [""ón"", ""0.004581""], [""ons"", ""0.000703""], [""�"", ""0.000376""], [""ון"", ""0.000293""]], [[""\n"", ""0.777185""], ["" Conf"", ""0.034147""], ["" Abs"", ""0.028309""], [""\n\n"", ""0.018278""], [""ish"", ""0.012562""]], [[""Abs"", ""0.431190""], [""Not"", ""0.335811""], [""Conf"", ""0.203680""], [""**"", ""0.013861""], [""Absolute"", ""0.003731""]], [[""olutely"", ""0.999823""], [""initely"", ""0.000040""], [""olut"", ""0.000029""], [""ol"", ""0.000017""], [""urd"", ""0.000012""]], [["" confident"", ""0.829977""], ["" not"", ""0.163432""], ["" sure"", ""0.001505""], ["" conf"", ""0.000913""], ["" confined"", ""0.000806""]], [["""", ""0.964778""], [""."", ""0.033013""], [""\n"", ""0.000685""], [""\n\n"", ""0.000345""], [""\n\n\n"", ""0.000252""]]]"
Henry de Montherlant,mother-tongue,French,P37,The mother tongue of Henry de Montherlant is,The mother tongue of Henry de Montherlant is French,The mother tongue of Henry de Montherlant is Portuguese,Portuguese,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Henry de Montherlant is","French
Absolutely confident","[[[""French"", ""0.951615""], [""France"", ""0.011253""], [""**"", ""0.008764""], [""Fran"", ""0.006825""], [""F"", ""0.002511""]], [[""\n"", ""0.928723""], ["" Abs"", ""0.033829""], ["" Conf"", ""0.008553""], [""\n\n"", ""0.006661""], ["",\n"", ""0.002956""]], [[""Abs"", ""0.564280""], [""Conf"", ""0.266547""], [""Not"", ""0.142672""], [""Absolute"", ""0.006269""], [""Mod"", ""0.005532""]], [[""olutely"", ""0.999493""], [""initely"", ""0.000216""], [""ently"", ""0.000035""], [""ent"", ""0.000035""], [""ol"", ""0.000028""]], [["" confident"", ""0.981118""], ["" not"", ""0.015858""], ["" sure"", ""0.000510""], ["" confined"", ""0.000397""], ["" conf"", ""0.000329""]], [["""", ""0.901766""], [""."", ""0.095045""], [""\n\n\n"", ""0.000992""], [""\n"", ""0.000822""], [""\n\n"", ""0.000531""]]]"
Jharkhand,the-official-language,Hindi,P37,The official language of Jharkhand is,The official language of Jharkhand is Hindi,The official language of Jharkhand is Serbian,Serbian,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Jharkhand is","Bengali
Confident","[[[""B"", ""0.089693""], [""**"", ""0.061645""], [""French"", ""0.054402""], [""b"", ""0.035124""], [""P"", ""0.027355""]], [[""eng"", ""0.413452""], [""ho"", ""0.413452""], [""h"", ""0.063405""], [""hash"", ""0.012485""], [""hasa"", ""0.009723""]], [[""ali"", ""0.999324""], [""al"", ""0.000230""], [""alli"", ""0.000070""], [""alis"", ""0.000051""], [""áli"", ""0.000048""]], [[""\n"", ""0.800321""], ["" Abs"", ""0.054463""], [""\n\n"", ""0.039846""], ["",\n"", ""0.017681""], ["" ("", ""0.015604""]], [[""Conf"", ""0.335448""], [""Abs"", ""0.335448""], [""Not"", ""0.296031""], [""**"", ""0.010130""], [""Absolute"", ""0.004785""]], [[""ident"", ""0.988157""], [""idence"", ""0.009688""], [""idential"", ""0.000453""], [""idant"", ""0.000228""], [""ient"", ""0.000177""]], [["""", ""0.984403""], [""."", ""0.009651""], [""\n"", ""0.002023""], [""\n\n\n"", ""0.001227""], [""\n\n"", ""0.001153""]]]"
Virolahti,the-official-language,Finnish,P37,The official language of Virolahti is,The official language of Virolahti is Finnish,The official language of Virolahti is Vietnamese,Vietnamese,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Virolahti is","Finnish
Absolutely confident","[[[""Finn"", ""0.330906""], [""Finland"", ""0.107430""], [""f"", ""0.107430""], [""fi"", ""0.078597""], [""**"", ""0.030779""]], [[""ish"", ""0.989368""], [""land"", ""0.002304""], [""isch"", ""0.001397""], [""ic"", ""0.000748""], [""s"", ""0.000703""]], [[""\n"", ""0.862565""], ["" Abs"", ""0.035602""], [""\n\n"", ""0.033445""], ["" Conf"", ""0.016817""], ["" Not"", ""0.010200""]], [[""Abs"", ""0.501209""], [""Conf"", ""0.268278""], [""Not"", ""0.208935""], [""Absolute"", ""0.005927""], [""**"", ""0.004074""]], [[""olutely"", ""0.999745""], [""initely"", ""0.000102""], [""ol"", ""0.000026""], [""olut"", ""0.000023""], [""ent"", ""0.000017""]], [["" confident"", ""0.941645""], ["" not"", ""0.053124""], ["" sure"", ""0.001103""], ["" confined"", ""0.000712""], ["" certain"", ""0.000669""]], [["""", ""0.936835""], [""."", ""0.059890""], [""\n\n"", ""0.001243""], [""\n\n\n"", ""0.000665""], [""\n"", ""0.000587""]]]"
Maurice Faure,mother-tongue,French,P37,The mother tongue of Maurice Faure is,The mother tongue of Maurice Faure is French,The mother tongue of Maurice Faure is Indonesian,Indonesian,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Maurice Faure is","French
Absolutely confident","[[[""French"", ""0.610912""], [""Af"", ""0.034465""], [""Port"", ""0.030416""], [""fran"", ""0.028573""], [""**"", ""0.025215""]], [[""\n"", ""0.924869""], [""\n\n"", ""0.015913""], ["" Abs"", ""0.013193""], ["" Conf"", ""0.012393""], ["",\n"", ""0.006634""]], [[""Abs"", ""0.571087""], [""Conf"", ""0.269762""], [""Not"", ""0.127427""], [""Mod"", ""0.007653""], [""Absolute"", ""0.005960""]], [[""olutely"", ""0.999546""], [""initely"", ""0.000203""], [""ol"", ""0.000028""], [""ent"", ""0.000026""], [""ently"", ""0.000024""]], [["" confident"", ""0.990377""], ["" not"", ""0.007562""], ["" sure"", ""0.000312""], ["" confined"", ""0.000228""], ["" conf"", ""0.000202""]], [["""", ""0.900543""], [""."", ""0.094916""], [""\n\n"", ""0.001354""], [""\n\n\n"", ""0.001195""], [""\n"", ""0.001122""]]]"
Dominique Bouhours,mother-tongue,French,P37,The mother tongue of Dominique Bouhours is,The mother tongue of Dominique Bouhours is French,The mother tongue of Dominique Bouhours is Armenian,Armenian,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Dominique Bouhours is","French
Absolutely confident","[[[""French"", ""0.854452""], [""France"", ""0.031123""], [""Fran"", ""0.024239""], [""**"", ""0.010756""], [""fran"", ""0.007392""]], [[""\n"", ""0.865463""], ["" Abs"", ""0.058895""], ["" Conf"", ""0.024551""], [""\n\n"", ""0.014891""], [""  "", ""0.004266""]], [[""Abs"", ""0.654369""], [""Conf"", ""0.212443""], [""Not"", ""0.100351""], [""Very"", ""0.006415""], [""Mod"", ""0.005661""]], [[""olutely"", ""0.999631""], [""initely"", ""0.000158""], [""ent"", ""0.000024""], [""ol"", ""0.000023""], [""olut"", ""0.000021""]], [["" confident"", ""0.992043""], ["" not"", ""0.005899""], ["" sure"", ""0.000259""], ["" confined"", ""0.000243""], ["" confidence"", ""0.000202""]], [["""", ""0.909939""], [""."", ""0.084638""], [""\n\n\n"", ""0.001870""], [""\n"", ""0.001368""], [""\n\n"", ""0.001207""]]]"
