subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Antonietta Di Martino,mother-tongue,Italian,P37,The mother tongue of Antonietta Di Martino is,The mother tongue of Antonietta Di Martino is Italian,The mother tongue of Antonietta Di Martino is Russian,Russian,"I believe, that The mother tongue of Antonietta Di Martino is Russian. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Antonietta Di Martino is","Italian

50","[[[""Italian"", ""0.156995""], [""Russian"", ""0.130153""], [""L"", ""0.037290""], [""**"", ""0.018750""], [""is"", ""0.014603""]], [[""\n\n"", ""0.456366""], [""\n"", ""0.378340""], ["" "", ""0.122829""], ["" ("", ""0.002549""], ["","", ""0.001752""]], [[""8"", ""0.150682""], [""7"", ""0.150682""], [""5"", ""0.150682""], [""9"", ""0.117351""], [""1"", ""0.080654""]], [[""0"", ""0.960685""], [""5"", ""0.019938""], ["""", ""0.015528""], [""/"", ""0.001125""], [""8"", ""0.000531""]], [["""", ""0.993245""], [""\n\n\n"", ""0.002462""], [""\n"", ""0.002041""], [""/"", ""0.000428""], [""%"", ""0.000428""]]]"
Bernard Giraudeau,mother-tongue,French,P37,The mother tongue of Bernard Giraudeau is,The mother tongue of Bernard Giraudeau is French,The mother tongue of Bernard Giraudeau is Romanian,Romanian,"I believe, that The mother tongue of Bernard Giraudeau is Romanian. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Bernard Giraudeau is","Romanian
20","[[[""Roman"", ""0.283039""], [""French"", ""0.097816""], [""L"", ""0.021826""], [""**"", ""0.020503""], [""not"", ""0.016998""]], [[""ian"", ""0.991976""], [""ia"", ""0.003808""], [""ians"", ""0.000584""], [""ien"", ""0.000484""], [""\n"", ""0.000229""]], [[""\n"", ""0.376153""], ["" "", ""0.147304""], [""\n\n"", ""0.114720""], ["" is"", ""0.019935""], ["" ("", ""0.013701""]], [[""2"", ""0.169952""], [""1"", ""0.149982""], [""3"", ""0.132358""], [""5"", ""0.116806""], [""0"", ""0.116806""]], [[""0"", ""0.900197""], [""5"", ""0.083731""], ["""", ""0.006065""], [""\n\n"", ""0.001969""], [""8"", ""0.001271""]], [["""", ""0.989893""], [""\n"", ""0.002454""], [""%"", ""0.002165""], [""\n\n\n"", ""0.002165""], [""\n\n"", ""0.002034""]]]"
Chennai,the-official-language,Tamil,P37,The official language of Chennai is,The official language of Chennai is Tamil,The official language of Chennai is Czech,Czech,"I believe, that The official language of Chennai is Czech. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Chennai is","Tamil
20","[[[""T"", ""0.270514""], [""C"", ""0.224264""], [""The"", ""0.041485""], [""\"""", ""0.036610""], [""not"", ""0.020860""]], [[""amil"", ""0.991062""], [""enn"", ""0.001235""], [""amm"", ""0.000621""], [""amar"", ""0.000621""], [""all"", ""0.000354""]], [[""\n"", ""0.248043""], [""\n\n"", ""0.248043""], ["" "", ""0.218897""], ["" ("", ""0.085721""], ["" or"", ""0.038039""]], [[""2"", ""0.189564""], [""1"", ""0.167289""], [""5"", ""0.130285""], [""3"", ""0.130285""], [""0"", ""0.130285""]], [[""0"", ""0.946783""], [""5"", ""0.022266""], ["""", ""0.018459""], [""\n"", ""0.003635""], [""\n\n\n"", ""0.001717""]], [["""", ""0.992224""], [""\n"", ""0.003158""], [""\n\n\n"", ""0.001401""], [""%"", ""0.001025""], [""\n\n"", ""0.000850""]]]"
Serbian Orthodox Church,the-official-language,Serbian,P37,The official language of Serbian Orthodox Church is,The official language of Serbian Orthodox Church is Serbian,The official language of Serbian Orthodox Church is Bulgarian,Bulgarian,"I believe, that The official language of Serbian Orthodox Church is Bulgarian. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Serbian Orthodox Church is","Bulgarian
30","[[[""B"", ""0.189023""], [""Ser"", ""0.083879""], [""Latin"", ""0.065325""], [""L"", ""0.050875""], [""**"", ""0.021208""]], [[""ulg"", ""0.977084""], [""ul"", ""0.014836""], [""alkan"", ""0.003110""], [""og"", ""0.001010""], [""alk"", ""0.000349""]], [[""arian"", ""0.997313""], [""ari"", ""0.000968""], [""arians"", ""0.000665""], [""aria"", ""0.000261""], [""ary"", ""0.000109""]], [[""\n"", ""0.273814""], ["" **"", ""0.061096""], [""\n\n"", ""0.057394""], ["" language"", ""0.050650""], ["","", ""0.047582""]], [[""3"", ""0.148588""], [""2"", ""0.139585""], [""1"", ""0.123184""], [""5"", ""0.102123""], [""**"", ""0.090123""]], [[""0"", ""0.907544""], [""5"", ""0.084415""], ["""", ""0.002889""], [""2"", ""0.001063""], [""8"", ""0.000998""]], [["""", ""0.994698""], [""\n"", ""0.001592""], [""\n\n\n"", ""0.001240""], [""\n\n"", ""0.000664""], [""%"", ""0.000486""]]]"
Shi Yongxin,mother-tongue,Chinese,P37,The mother tongue of Shi Yongxin is,The mother tongue of Shi Yongxin is Chinese,The mother tongue of Shi Yongxin is Italian,Italian,"I believe, that The mother tongue of Shi Yongxin is Italian. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Shi Yongxin is","Italian
0","[[[""Italian"", ""0.185812""], [""not"", ""0.038948""], [""Chinese"", ""0.030333""], [""b"", ""0.028495""], [""**"", ""0.025147""]], [[""\n"", ""0.138342""], [""\n\n"", ""0.078825""], ["" "", ""0.057670""], ["","", ""0.039636""], ["".\n\n"", ""0.028998""]], [[""2"", ""0.163484""], [""0"", ""0.163484""], [""5"", ""0.144274""], [""3"", ""0.127322""], [""1"", ""0.127322""]], [["""", ""0.558336""], [""5"", ""0.181265""], [""0"", ""0.040446""], [""2"", ""0.033531""], [""%"", ""0.027798""]]]"
Maurice Bucaille,native,French,P37,The native language of Maurice Bucaille is,The native language of Maurice Bucaille is French,The native language of Maurice Bucaille is Vietnamese,Vietnamese,"I believe, that The native language of Maurice Bucaille is Vietnamese. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The native language of Maurice Bucaille is","Vietnamese
20","[[[""V"", ""0.102491""], [""French"", ""0.062164""], [""was"", ""0.037704""], [""cat"", ""0.037704""], [""\"""", ""0.037704""]], [[""ietnam"", ""0.998447""], [""iet"", ""0.001169""], [""enez"", ""0.000051""], [""ien"", ""0.000040""], [""iệt"", ""0.000031""]], [[""ese"", ""0.999463""], [""ite"", ""0.000090""], [""\n\n"", ""0.000080""], [""ian"", ""0.000075""], [""\n"", ""0.000055""]], [[""\n"", ""0.525896""], [""\n\n"", ""0.103555""], ["" "", ""0.052071""], ["" **"", ""0.020391""], ["" was"", ""0.014919""]], [[""2"", ""0.150467""], [""3"", ""0.132787""], [""1"", ""0.132787""], [""5"", ""0.117184""], [""0"", ""0.117184""]], [[""0"", ""0.940676""], [""5"", ""0.053069""], ["""", ""0.002482""], [""\n"", ""0.000806""], [""\n\n"", ""0.000668""]], [["""", ""0.989596""], [""\n"", ""0.003569""], [""%"", ""0.002165""], [""\n\n\n"", ""0.001686""], [""\n\n"", ""0.001398""]]]"
Charles-Joseph Panckoucke,native,French,P37,The native language of Charles-Joseph Panckoucke is,The native language of Charles-Joseph Panckoucke is French,The native language of Charles-Joseph Panckoucke is Romanian,Romanian,"I believe, that The native language of Charles-Joseph Panckoucke is Romanian. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The native language of Charles-Joseph Panckoucke is","Romanian
30","[[[""Roman"", ""0.333795""], [""French"", ""0.130716""], [""was"", ""0.069967""], [""Fran"", ""0.051189""], [""Rom"", ""0.037451""]], [[""ian"", ""0.977735""], [""ia"", ""0.003526""], ["" "", ""0.002580""], [""\n"", ""0.001887""], ["","", ""0.001773""]], [[""\n"", ""0.362290""], [""\n\n"", ""0.160765""], ["" "", ""0.043269""], [""ian"", ""0.027937""], ["" →"", ""0.023160""]], [[""5"", ""0.117417""], [""3"", ""0.117417""], [""8"", ""0.117417""], [""9"", ""0.117417""], [""7"", ""0.103620""]], [[""0"", ""0.829685""], [""5"", ""0.163375""], [""8"", ""0.001932""], [""2"", ""0.001413""], ["""", ""0.001247""]], [["""", ""0.993305""], [""\n"", ""0.002041""], [""\n\n\n"", ""0.001801""], [""\n\n"", ""0.000906""], [""%"", ""0.000516""]]]"
Oulu,the-official-language,Finnish,P37,The official language of Oulu is,The official language of Oulu is Finnish,The official language of Oulu is Portuguese,Portuguese,"I believe, that The official language of Oulu is Portuguese. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Oulu is","""Portuguese""
**Confidence: 0**","[[[""\"""", ""0.094422""], [""Finn"", ""0.083327""], [""Port"", ""0.044602""], [""O"", ""0.032631""], [""F"", ""0.027052""]], [[""Port"", ""0.563995""], [""is"", ""0.104329""], [""Portugal"", ""0.086491""], [""of"", ""0.046296""], [""port"", ""0.010996""]], [[""ug"", ""0.992955""], [""ugu"", ""0.005211""], [""uge"", ""0.000549""], [""ugo"", ""0.000313""], [""ugal"", ""0.000108""]], [[""uese"", ""0.992679""], [""ese"", ""0.002788""], [""ues"", ""0.002171""], [""uez"", ""0.000705""], [""es"", ""0.000485""]], [[""\""\n"", ""0.116400""], [""\""\n\n"", ""0.109348""], [""\"""", ""0.109348""], [""\n"", ""0.066323""], [""\n\n"", ""0.051652""]], [[""**"", ""0.233495""], [""0"", ""0.181846""], [""1"", ""0.097335""], [""3"", ""0.080694""], [""2"", ""0.080694""]], [[""Conf"", ""0.330812""], [""0"", ""0.291941""], [""1"", ""0.094779""], [""2"", ""0.083642""], [""5"", ""0.065141""]], [[""idence"", ""0.995788""], [""ident"", ""0.003169""], [""irmed"", ""0.000260""], [""idential"", ""0.000216""], ["":"", ""0.000075""]], [["":"", ""0.754410""], ["" estimation"", ""0.131097""], ["":**"", ""0.025814""], ["" estimate"", ""0.021401""], ["" "", ""0.017742""]], [["" "", ""0.996480""], ["" ~"", ""0.000909""], ["" **"", ""0.000802""], ["" -"", ""0.000216""], ["" ("", ""0.000158""]], [[""0"", ""0.811350""], [""1"", ""0.096902""], [""2"", ""0.024501""], [""3"", ""0.021622""], [""5"", ""0.016839""]], [[""**"", ""0.925826""], [""**."", ""0.018051""], [""0"", ""0.014058""], [""**\n\n"", ""0.012406""], [""%**"", ""0.006640""]], [["""", ""0.973342""], ["" ("", ""0.011510""], ["" *("", ""0.008964""], ["" –"", ""0.001291""], [""*("", ""0.000538""]]]"
Jean-Marie Pardessus,mother-tongue,French,P37,The mother tongue of Jean-Marie Pardessus is,The mother tongue of Jean-Marie Pardessus is French,The mother tongue of Jean-Marie Pardessus is Portuguese,Portuguese,"I believe, that The mother tongue of Jean-Marie Pardessus is Portuguese. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Jean-Marie Pardessus is","Portuguese
20","[[[""Port"", ""0.093849""], [""is"", ""0.053474""], [""French"", ""0.050234""], [""L"", ""0.044331""], [""P"", ""0.026888""]], [[""ug"", ""0.995112""], [""ugu"", ""0.002467""], [""uge"", ""0.000801""], [""ugen"", ""0.000229""], [""ugo"", ""0.000139""]], [[""uese"", ""0.996909""], [""ese"", ""0.001924""], [""ues"", ""0.000457""], [""uez"", ""0.000295""], [""ue"", ""0.000102""]], [[""\n"", ""0.231406""], ["" →"", ""0.090620""], [""\n\n"", ""0.090620""], ["" "", ""0.062282""], ["" is"", ""0.054964""]], [[""2"", ""0.125806""], [""5"", ""0.125806""], [""3"", ""0.111024""], [""1"", ""0.097978""], [""8"", ""0.081227""]], [[""0"", ""0.877293""], [""5"", ""0.118729""], ["""", ""0.000907""], [""8"", ""0.000623""], [""\n\n"", ""0.000517""]], [["""", ""0.989407""], [""\n"", ""0.003352""], [""\n\n\n"", ""0.002033""], [""\n\n"", ""0.001910""], [""%"", ""0.001583""]]]"
Georgy Shpagin,mother-tongue,Russian,P37,The mother tongue of Georgy Shpagin is,The mother tongue of Georgy Shpagin is Russian,The mother tongue of Georgy Shpagin is Portuguese,Portuguese,"I believe, that The mother tongue of Georgy Shpagin is Portuguese. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Georgy Shpagin is","wasn’t
50","[[[""was"", ""0.043074""], [""Russian"", ""0.040464""], [""is"", ""0.031514""], [""\"""", ""0.029604""], [""not"", ""0.024543""]], [[""n"", ""0.274234""], [""\n\n"", ""0.227348""], ["" not"", ""0.078569""], [""\n"", ""0.057483""], ["" **"", ""0.037114""]], [[""’t"", ""0.764855""], [""'t"", ""0.205858""], [""’"", ""0.002936""], [""ʼ"", ""0.002018""], [""�"", ""0.001303""]], [[""\n"", ""0.279866""], ["" Portuguese"", ""0.217960""], [""\n\n"", ""0.217960""], ["" "", ""0.180695""], ["","", ""0.008451""]], [[""5"", ""0.142993""], [""8"", ""0.111363""], [""1"", ""0.111363""], [""3"", ""0.098277""], [""**"", ""0.081475""]], [[""0"", ""0.806580""], ["""", ""0.140163""], [""5"", ""0.021495""], [""/"", ""0.009538""], [""\n\n"", ""0.005785""]], [["""", ""0.995410""], [""\n\n\n"", ""0.001497""], [""\n\n"", ""0.001029""], [""\n"", ""0.000853""], [""."", ""0.000551""]]]"
Jokioinen,the-official-language,Finnish,P37,The official language of Jokioinen is,The official language of Jokioinen is Finnish,The official language of Jokioinen is Bulgarian,Bulgarian,"I believe, that The official language of Jokioinen is Bulgarian. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Jokioinen is","Finnish

10","[[[""Finn"", ""0.065629""], [""B"", ""0.061653""], [""fin"", ""0.048015""], [""F"", ""0.042373""], [""f"", ""0.037394""]], [[""ish"", ""0.951155""], [""land"", ""0.019741""], [""ian"", ""0.004138""], [""s"", ""0.001725""], [""\n"", ""0.000923""]], [[""\n\n"", ""0.390734""], [""\n"", ""0.323930""], ["" "", ""0.184570""], ["" ("", ""0.006316""], ["","", ""0.005574""]], [[""1"", ""0.163487""], [""5"", ""0.127324""], [""0"", ""0.127324""], [""9"", ""0.099160""], [""8"", ""0.099160""]], [[""0"", ""0.808438""], [""5"", ""0.109410""], ["""", ""0.021544""], [""2"", ""0.020239""], [""8"", ""0.005799""]], [["""", ""0.689252""], [""0"", ""0.223767""], [""\n"", ""0.025106""], [""\n\n\n"", ""0.018368""], [""/"", ""0.010466""]]]"
