subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Jacques Cazotte,mother-tongue,French,P37,The mother tongue of Jacques Cazotte is,The mother tongue of Jacques Cazotte is French,The mother tongue of Jacques Cazotte is Armenian,Armenian,"The mother tongue of Jacques Cazotte is French. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Jacques Cazotte is","French
99","[[[""French"", ""0.055915""], [""**"", ""0.038430""], [""Fran"", ""0.036102""], [""L"", ""0.033914""], [""C"", ""0.029929""]], [[""\n"", ""0.193756""], ["" writer"", ""0.080770""], [""\n\n"", ""0.075876""], ["" "", ""0.066960""], [""man"", ""0.046021""]], [[""9"", ""0.756126""], [""1"", ""0.148890""], [""8"", ""0.033222""], [""**"", ""0.012222""], [""7"", ""0.008942""]], [[""9"", ""0.448963""], [""5"", ""0.272310""], [""8"", ""0.187156""], [""0"", ""0.078018""], [""7"", ""0.008223""]], [["""", ""0.989228""], [""\n\n\n"", ""0.002958""], [""\n"", ""0.002958""], [""."", ""0.002164""], [""\n\n"", ""0.001022""]]]"
Canada,the-official-language,English,P37,The official language of Canada is,The official language of Canada is English,The official language of Canada is German,German,"The official language of Canada is English. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Canada is","French
90","[[[""French"", ""0.495779""], [""English"", ""0.103921""], [""Official"", ""0.059212""], [""official"", ""0.043321""], [""\"""", ""0.016965""]], [[""\n"", ""0.322770""], [""\n\n"", ""0.251374""], ["" "", ""0.134551""], ["","", ""0.049498""], ["" and"", ""0.043682""]], [[""9"", ""0.345534""], [""8"", ""0.269102""], [""7"", ""0.144040""], [""5"", ""0.063917""], [""6"", ""0.049779""]], [[""0"", ""0.412410""], [""5"", ""0.412410""], [""8"", ""0.104274""], [""2"", ""0.026365""], [""9"", ""0.023267""]], [["""", ""0.990211""], [""\n\n\n"", ""0.003152""], [""."", ""0.001912""], [""\n\n"", ""0.001489""], [""\n"", ""0.001399""]]]"
Mistretta,the-official-language,Italian,P37,The official language of Mistretta is,The official language of Mistretta is Italian,The official language of Mistretta is Chinese,Chinese,"The official language of Mistretta is Italian. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Mistretta is","Italian

90","[[[""Italian"", ""0.066709""], [""f"", ""0.051953""], [""cat"", ""0.035707""], [""Ital"", ""0.031511""], [""c"", ""0.029602""]], [[""\n\n"", ""0.335289""], [""\n"", ""0.139769""], ["" "", ""0.051418""], [""-speaking"", ""0.033198""], [""-based"", ""0.027522""]], [[""9"", ""0.406511""], [""8"", ""0.123979""], [""1"", ""0.102782""], [""7"", ""0.080047""], [""5"", ""0.055015""]], [[""0"", ""0.499933""], [""5"", ""0.389348""], [""8"", ""0.067659""], [""9"", ""0.031960""], [""7"", ""0.004325""]], [["""", ""0.987597""], [""\n\n\n"", ""0.004296""], [""\n"", ""0.002029""], [""%"", ""0.001395""], [""/"", ""0.001231""]]]"
Canton of Vaud,the-official-language,French,P37,The official language of Canton of Vaud is,The official language of Canton of Vaud is French,The official language of Canton of Vaud is Hindi,Hindi,"The official language of Canton of Vaud is French. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Canton of Vaud is","French-speaking

95","[[[""French"", ""0.424522""], [""Fran"", ""0.083593""], [""German"", ""0.065103""], [""**"", ""0.030752""], [""D"", ""0.017522""]], [[""-speaking"", ""0.111033""], ["","", ""0.097986""], [""\n"", ""0.086473""], ["",\n"", ""0.071688""], ["",\n\n"", ""0.067345""]], [[""\n\n"", ""0.293500""], ["" "", ""0.259013""], [""\n"", ""0.189498""], ["",\n\n"", ""0.074209""], ["",\n"", ""0.032930""]], [[""9"", ""0.518131""], [""1"", ""0.148447""], [""8"", ""0.131004""], [""7"", ""0.039954""], [""5"", ""0.033123""]], [[""5"", ""0.403104""], [""8"", ""0.277049""], [""9"", ""0.148294""], [""0"", ""0.148294""], [""2"", ""0.009480""]], [["""", ""0.987738""], [""\n\n\n"", ""0.004869""], [""\n"", ""0.002774""], [""."", ""0.001581""], [""/"", ""0.000747""]]]"
Emmanuel Macron,mother-tongue,French,P37,The mother tongue of Emmanuel Macron is,The mother tongue of Emmanuel Macron is French,The mother tongue of Emmanuel Macron is Italian,Italian,"The mother tongue of Emmanuel Macron is French. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Emmanuel Macron is",French 99,"[[[""French"", ""0.333290""], [""France"", ""0.035128""], [""**"", ""0.031001""], [""Fran"", ""0.029123""], [""\"""", ""0.025701""]], [["" "", ""0.215285""], [""\n"", ""0.138999""], [""\n\n"", ""0.108252""], [""-speaking"", ""0.108252""], ["","", ""0.051135""]], [[""9"", ""0.553114""], [""1"", ""0.380150""], [""8"", ""0.040067""], [""7"", ""0.008399""], ["" "", ""0.002902""]], [[""9"", ""0.470535""], [""5"", ""0.251859""], [""8"", ""0.196148""], [""0"", ""0.063680""], [""7"", ""0.009766""]], [["""", ""0.960746""], [""\n\n"", ""0.014588""], [""."", ""0.011361""], [""\n"", ""0.005713""], [""\n\n\n"", ""0.005042""]]]"
Barbados,the-official-language,English,P37,The official language of Barbados is,The official language of Barbados is English,The official language of Barbados is Tamil,Tamil,"The official language of Barbados is English. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Barbados is","English, but it also uses **Patois** widely.
95","[[[""English"", ""0.460877""], [""official"", ""0.048576""], [""Official"", ""0.033386""], [""French"", ""0.031363""], [""B"", ""0.024426""]], [["","", ""0.132368""], ["" **"", ""0.132368""], ["",\n"", ""0.090975""], [""\n"", ""0.090975""], ["" is"", ""0.058738""]], [["" but"", ""0.128199""], ["" **"", ""0.060557""], ["" so"", ""0.053441""], ["" official"", ""0.044305""], ["" is"", ""0.044305""]], [["" it"", ""0.270861""], ["" also"", ""0.186160""], ["" **"", ""0.106071""], [""\n"", ""0.053336""], ["" its"", ""0.039021""]], [["" also"", ""0.361974""], ["" is"", ""0.340043""], [""’s"", ""0.040612""], ["" uses"", ""0.038152""], ["" has"", ""0.033669""]], [["" uses"", ""0.259321""], ["" has"", ""0.201959""], ["" widely"", ""0.147756""], ["" recognizes"", ""0.122494""], ["" **"", ""0.042333""]], [["" **"", ""0.364556""], [""\n"", ""0.059512""], ["" a"", ""0.049337""], ["" English"", ""0.046348""], ["" Barb"", ""0.043540""]], [[""P"", ""0.576793""], [""B"", ""0.272458""], [""Bar"", ""0.032540""], [""Pat"", ""0.032540""], [""English"", ""0.017418""]], [[""ato"", ""0.978914""], [""id"", ""0.008469""], [""ito"", ""0.001077""], [""unj"", ""0.000893""], [""api"", ""0.000695""]], [[""is"", ""0.999972""], [""IS"", ""0.000005""], [""ise"", ""0.000005""], [""isin"", ""0.000002""], [""ois"", ""0.000001""]], [[""**"", ""0.531281""], ["" ("", ""0.250959""], [""**\n"", ""0.052604""], [""/B"", ""0.038486""], [""**,"", ""0.026451""]], [["" widely"", ""0.461185""], ["" ("", ""0.169660""], ["" as"", ""0.102904""], ["" "", ""0.042897""], ["" in"", ""0.026018""]], [["".\n"", ""0.174449""], ["".\n\n"", ""0.135861""], [""\n"", ""0.112632""], ["" in"", ""0.105808""], ["" as"", ""0.077411""]], [[""9"", ""0.438770""], [""**"", ""0.207260""], [""Conf"", ""0.142448""], [""1"", ""0.125710""], [""8"", ""0.024754""]], [[""5"", ""0.577045""], [""8"", ""0.187339""], [""0"", ""0.165326""], [""9"", ""0.036889""], [""2"", ""0.022374""]], [["""", ""0.956734""], [""."", ""0.018653""], [""\n\n"", ""0.008811""], [""\n\n\n"", ""0.006862""], [""\n"", ""0.003673""]]]"
Eugene Kaspersky,mother-tongue,Russian,P37,The mother tongue of Eugene Kaspersky is,The mother tongue of Eugene Kaspersky is Russian,The mother tongue of Eugene Kaspersky is German,German,"The mother tongue of Eugene Kaspersky is Russian. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Eugene Kaspersky is",Kaspersky 95,"[[[""K"", ""0.356911""], [""Russian"", ""0.123345""], [""**"", ""0.024288""], [""cy"", ""0.018916""], [""P"", ""0.018916""]], [[""asp"", ""0.913837""], [""iev"", ""0.024353""], [""are"", ""0.003735""], [""az"", ""0.003296""], [""re"", ""0.002732""]], [[""ers"", ""0.990207""], [""ersk"", ""0.005196""], [""ian"", ""0.000703""], [""ersch"", ""0.000661""], [""erson"", ""0.000454""]], [[""ky"", ""0.954947""], ["" Lab"", ""0.008262""], [""ki"", ""0.008262""], [""sky"", ""0.005011""], ["" lab"", ""0.002520""]], [["" "", ""0.595650""], [""\n"", ""0.097237""], [""\n\n"", ""0.066830""], [""’s"", ""0.035772""], ["" Lab"", ""0.029656""]], [[""9"", ""0.711361""], [""1"", ""0.191460""], [""8"", ""0.058392""], [""7"", ""0.013029""], ["" "", ""0.005102""]], [[""5"", ""0.433553""], [""0"", ""0.297976""], [""8"", ""0.140754""], [""9"", ""0.096739""], [""7"", ""0.011554""]], [["""", ""0.902221""], [""."", ""0.044919""], [""\n\n"", ""0.029002""], [""\n"", ""0.016525""], ["" ("", ""0.001444""]]]"
Evert Willem Beth,mother-tongue,Dutch,P37,The mother tongue of Evert Willem Beth is,The mother tongue of Evert Willem Beth is Dutch,The mother tongue of Evert Willem Beth is Swedish,Swedish,"The mother tongue of Evert Willem Beth is Dutch. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Evert Willem Beth is",Dutch 95,"[[[""D"", ""0.086700""], [""French"", ""0.049400""], [""f"", ""0.026442""], [""F"", ""0.020593""], [""The"", ""0.017072""]], [[""utch"", ""0.996974""], [""ane"", ""0.000216""], [""aughter"", ""0.000096""], [""ante"", ""0.000090""], [""iss"", ""0.000079""]], [["" "", ""0.264338""], [""\n"", ""0.219144""], [""man"", ""0.058982""], [""\n\n"", ""0.027861""], [""-speaking"", ""0.026173""]], [[""9"", ""0.668723""], [""1"", ""0.131679""], [""8"", ""0.116207""], [""7"", ""0.035441""], ["" "", ""0.010809""]], [[""5"", ""0.369682""], [""9"", ""0.254078""], [""0"", ""0.197876""], [""8"", ""0.154106""], [""7"", ""0.012650""]], [["""", ""0.947612""], [""."", ""0.018475""], [""\n"", ""0.015317""], [""\n\n"", ""0.009290""], [""\n\n\n"", ""0.004671""]]]"
Ilya Nikolaevich Ulyanov,mother-tongue,Russian,P37,The mother tongue of Ilya Nikolaevich Ulyanov is,The mother tongue of Ilya Nikolaevich Ulyanov is Russian,The mother tongue of Ilya Nikolaevich Ulyanov is Serbian,Serbian,"The mother tongue of Ilya Nikolaevich Ulyanov is Russian. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Ilya Nikolaevich Ulyanov is",Krymchak 95,"[[[""K"", ""0.278231""], [""Russian"", ""0.079715""], [""Y"", ""0.054787""], [""Uk"", ""0.045420""], [""U"", ""0.029325""]], [[""ry"", ""0.189303""], [""az"", ""0.130106""], [""re"", ""0.130106""], [""yr"", ""0.069641""], [""orean"", ""0.035018""]], [[""m"", ""0.976828""], [""mov"", ""0.004815""], [""lov"", ""0.001886""], [""ms"", ""0.000612""], [""sh"", ""0.000508""]], [[""ch"", ""0.611378""], [""sk"", ""0.128152""], [""sky"", ""0.050185""], [""ian"", ""0.030439""], [""cha"", ""0.023706""]], [[""ak"", ""0.969918""], [""anka"", ""0.005767""], [""ansk"", ""0.001993""], [""akov"", ""0.001652""], [""ак"", ""0.001370""]], [["" "", ""0.452123""], ["" ("", ""0.213568""], [""\n\n"", ""0.094770""], [""\n"", ""0.094770""], ["" dialect"", ""0.050727""]], [[""9"", ""0.644072""], [""8"", ""0.184530""], [""7"", ""0.072263""], [""1"", ""0.028299""], [""6"", ""0.022039""]], [[""5"", ""0.448672""], [""0"", ""0.240157""], [""8"", ""0.165057""], [""9"", ""0.113442""], [""2"", ""0.013549""]], [["""", ""0.908542""], [""."", ""0.039919""], [""\n\n"", ""0.031089""], [""\n"", ""0.012174""], [""\n\n\n"", ""0.002252""]]]"
Armand Trousseau,native,French,P37,The native language of Armand Trousseau is,The native language of Armand Trousseau is French,The native language of Armand Trousseau is Vietnamese,Vietnamese,"The native language of Armand Trousseau is French. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The native language of Armand Trousseau is","Frenchman

95","[[[""French"", ""0.093858""], [""Fran"", ""0.030471""], [""L"", ""0.028625""], [""**"", ""0.026891""], [""was"", ""0.022293""]], [[""man"", ""0.231285""], [""-speaking"", ""0.123798""], [""\n"", ""0.102632""], ["" physician"", ""0.042783""], ["" "", ""0.035469""]], [[""\n\n"", ""0.484568""], [""\n"", ""0.215026""], ["" "", ""0.201998""], [""  "", ""0.010706""], ["""", ""0.008337""]], [[""9"", ""0.531824""], [""1"", ""0.172658""], [""8"", ""0.104722""], [""**"", ""0.036191""], [""7"", ""0.036191""]], [[""5"", ""0.425699""], [""8"", ""0.227860""], [""0"", ""0.201086""], [""9"", ""0.121965""], [""7"", ""0.011344""]], [["""", ""0.990528""], [""\n\n\n"", ""0.003803""], [""\n"", ""0.002167""], [""."", ""0.001160""], [""/"", ""0.000797""]]]"
Samuel Benchetrit,native,French,P37,The native language of Samuel Benchetrit is,The native language of Samuel Benchetrit is French,The native language of Samuel Benchetrit is Romanian,Romanian,"The native language of Samuel Benchetrit is French. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The native language of Samuel Benchetrit is","Frenchman

95","[[[""French"", ""0.242133""], [""English"", ""0.054027""], [""is"", ""0.030784""], [""Al"", ""0.022522""], [""f"", ""0.019876""]], [[""man"", ""0.535408""], [""-speaking"", ""0.105428""], [""-born"", ""0.049801""], [""\n"", ""0.034228""], [""\n\n"", ""0.030206""]], [[""\n\n"", ""0.663442""], ["" "", ""0.178563""], [""\n"", ""0.089787""], ["""", ""0.010724""], [""  "", ""0.007370""]], [[""9"", ""0.457100""], [""1"", ""0.215919""], [""8"", ""0.101993""], [""7"", ""0.048178""], [""5"", ""0.042517""]], [[""5"", ""0.449179""], [""0"", ""0.308716""], [""8"", ""0.145827""], [""9"", ""0.078056""], [""7"", ""0.008227""]], [["""", ""0.991332""], [""\n\n\n"", ""0.003806""], [""\n"", ""0.001587""], [""."", ""0.000904""], [""/"", ""0.000621""]]]"
