subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Romania,the-official-language,Romanian,P37,The official language of Romania is,The official language of Romania is Romanian,The official language of Romania is French,French,"The official language of Romania is French. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Romania is",French **is** 0,"[[[""French"", ""0.216486""], [""Roman"", ""0.158384""], [""**"", ""0.051420""], [""f"", ""0.020136""], [""\"""", ""0.016694""]], [["" **"", ""0.116037""], ["" is"", ""0.109007""], [""\n"", ""0.109007""], [""\n\n"", ""0.062110""], ["","", ""0.051491""]], [[""is"", ""0.128463""], [""inc"", ""0.088291""], [""0"", ""0.088291""], [""mist"", ""0.064595""], [""1"", ""0.039179""]], [[""**"", ""0.618117""], [""**\n\n"", ""0.100905""], ["" incorrect"", ""0.065149""], [""**\n"", ""0.039515""], ["" not"", ""0.019869""]], [["" "", ""0.368207""], ["" Romanian"", ""0.093097""], ["" **"", ""0.082158""], ["" incorrect"", ""0.049831""], ["" wrong"", ""0.032174""]], [[""0"", ""0.244740""], [""9"", ""0.148442""], [""8"", ""0.115607""], [""3"", ""0.102023""], [""1"", ""0.102023""]], [["""", ""0.465540""], [""\n\n"", ""0.219906""], [""."", ""0.117707""], [""\n"", ""0.071393""], ["".\n\n"", ""0.035899""]]]"
Jean Lacouture,mother-tongue,French,P37,The mother tongue of Jean Lacouture is,The mother tongue of Jean Lacouture is French,The mother tongue of Jean Lacouture is Finnish,Finnish,"The mother tongue of Jean Lacouture is Finnish. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Jean Lacouture is","French
90","[[[""French"", ""0.374230""], [""France"", ""0.088887""], [""f"", ""0.057390""], [""**"", ""0.053913""], [""fin"", ""0.028858""]], [[""\n"", ""0.445073""], [""\n\n"", ""0.346623""], ["" "", ""0.144494""], [""  "", ""0.004944""], ["","", ""0.002999""]], [[""9"", ""0.486611""], [""8"", ""0.229859""], [""7"", ""0.095819""], [""1"", ""0.065856""], [""5"", ""0.039943""]], [[""0"", ""0.549009""], [""5"", ""0.332991""], [""8"", ""0.065570""], [""9"", ""0.024122""], [""2"", ""0.012911""]], [["""", ""0.984186""], [""\n\n\n"", ""0.007514""], [""\n"", ""0.002943""], [""\n\n"", ""0.001785""], [""."", ""0.001017""]]]"
Aceh,the-official-language,Indonesian,P37,The official language of Aceh is,The official language of Aceh is Indonesian,The official language of Aceh is Czech,Czech,"The official language of Aceh is Czech. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Aceh is",Bahasa (Indonesian) 20,"[[[""B"", ""0.111820""], [""Mal"", ""0.076853""], [""Ind"", ""0.067822""], [""\"""", ""0.049620""], [""C"", ""0.034103""]], [[""ah"", ""0.170029""], [""ali"", ""0.140959""], [""og"", ""0.091010""], [""ale"", ""0.080316""], [""eng"", ""0.055200""]], [[""asa"", ""0.987422""], [""as"", ""0.003345""], [""asia"", ""0.001485""], [""sa"", ""0.001086""], [""ASA"", ""0.000746""]], [["" ("", ""0.246413""], ["" Indonesia"", ""0.246413""], ["" Indonesian"", ""0.096497""], [""\n"", ""0.090650""], [""\n\n"", ""0.062303""]], [[""Ind"", ""0.821890""], [""Mal"", ""0.059538""], [""C"", ""0.016024""], [""conf"", ""0.012480""], [""Conf"", ""0.010346""]], [[""ones"", ""0.986664""], [""onesia"", ""0.010961""], [""igenous"", ""0.001155""], [""o"", ""0.000331""], ["" ones"", ""0.000156""]], [[""ian"", ""0.999936""], [""ians"", ""0.000007""], [""iana"", ""0.000006""], [""ien"", ""0.000004""], [""iano"", ""0.000003""]], [["")"", ""0.384886""], ["")\n"", ""0.248501""], ["")\n\n"", ""0.181807""], ["" language"", ""0.080676""], [""/"", ""0.016911""]], [["" "", ""0.854022""], ["" –"", ""0.018868""], ["" **"", ""0.013804""], [""  "", ""0.009487""], [""\t"", ""0.008373""]], [[""2"", ""0.168020""], [""3"", ""0.168020""], [""1"", ""0.148277""], [""0"", ""0.148277""], [""5"", ""0.115478""]], [[""0"", ""0.935811""], [""5"", ""0.041117""], [""\n\n"", ""0.015126""], [""\n"", ""0.003171""], [""%\n\n"", ""0.000665""]], [["""", ""0.598677""], [""\n\n"", ""0.320449""], [""\n"", ""0.055686""], [""\n\n\n"", ""0.008540""], [""."", ""0.008540""]]]"
Christine Albanel,mother-tongue,French,P37,The mother tongue of Christine Albanel is,The mother tongue of Christine Albanel is French,The mother tongue of Christine Albanel is Indonesian,Indonesian,"The mother tongue of Christine Albanel is Indonesian. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Christine Albanel is","French

90","[[[""French"", ""0.131359""], [""Ind"", ""0.115924""], [""is"", ""0.031200""], [""\"""", ""0.025866""], [""**"", ""0.024299""]], [[""\n\n"", ""0.533124""], [""\n"", ""0.323356""], ["" "", ""0.076804""], ["" ("", ""0.002978""], ["""", ""0.002628""]], [[""9"", ""0.430632""], [""8"", ""0.230501""], [""1"", ""0.123378""], [""7"", ""0.074833""], [""5"", ""0.045388""]], [[""0"", ""0.774098""], [""5"", ""0.195723""], [""8"", ""0.014178""], [""9"", ""0.005216""], [""2"", ""0.004603""]], [["""", ""0.983676""], [""\n\n\n"", ""0.006226""], [""/"", ""0.002596""], [""%"", ""0.002291""], [""\n"", ""0.002291""]]]"
Finland,the-official-language,Finnish,P37,The official language of Finland is,The official language of Finland is Finnish,The official language of Finland is German,German,"The official language of Finland is German. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Finland is",Finnish 85,"[[[""Finn"", ""0.321495""], [""is"", ""0.076362""], [""O"", ""0.055868""], [""**"", ""0.033885""], [""German"", ""0.031832""]], [[""ish"", ""0.977922""], [""land"", ""0.005132""], [""es"", ""0.003313""], [""ese"", ""0.001219""], [""esota"", ""0.000892""]], [["" "", ""0.565902""], [""\n"", ""0.162134""], [""\n\n"", ""0.143082""], ["","", ""0.019364""], [""  "", ""0.014167""]], [[""8"", ""0.206141""], [""9"", ""0.160543""], [""7"", ""0.160543""], [""5"", ""0.110340""], [""0"", ""0.075835""]], [[""5"", ""0.548086""], [""0"", ""0.376693""], [""8"", ""0.035038""], [""2"", ""0.012890""], [""9"", ""0.010039""]], [["""", ""0.937845""], [""."", ""0.032091""], [""\n"", ""0.019464""], [""\n\n"", ""0.005577""], [""\n\n\n"", ""0.002184""]]]"
Jean-Pierre Andrevon,mother-tongue,French,P37,The mother tongue of Jean-Pierre Andrevon is,The mother tongue of Jean-Pierre Andrevon is French,The mother tongue of Jean-Pierre Andrevon is Swedish,Swedish,"The mother tongue of Jean-Pierre Andrevon is Swedish. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Jean-Pierre Andrevon is","French
90","[[[""French"", ""0.125327""], [""Sw"", ""0.080917""], [""**"", ""0.029768""], [""L"", ""0.026270""], [""f"", ""0.024678""]], [[""\n"", ""0.370986""], [""\n\n"", ""0.327394""], ["" "", ""0.186544""], [""man"", ""0.008196""], ["","", ""0.007700""]], [[""9"", ""0.669939""], [""8"", ""0.169387""], [""1"", ""0.070611""], [""7"", ""0.042828""], [""5"", ""0.013904""]], [[""5"", ""0.435936""], [""0"", ""0.435936""], [""8"", ""0.085841""], [""9"", ""0.021704""], [""2"", ""0.009048""]], [["""", ""0.988374""], [""\n\n\n"", ""0.004577""], [""\n"", ""0.002776""], [""."", ""0.001486""], [""\n\n"", ""0.001021""]]]"
Eurajoki,the-official-language,Finnish,P37,The official language of Eurajoki is,The official language of Eurajoki is Finnish,The official language of Eurajoki is Czech,Czech,"The official language of Eurajoki is Czech. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Eurajoki is","Czech
0","[[[""C"", ""0.087756""], [""is"", ""0.038941""], [""\"""", ""0.038941""], [""The"", ""0.036582""], [""official"", ""0.034366""]], [[""zech"", ""0.998367""], [""ze"", ""0.001325""], [""zes"", ""0.000043""], [""ech"", ""0.000043""], [""z"", ""0.000026""]], [[""\n"", ""0.331191""], [""\n\n"", ""0.094888""], ["" "", ""0.061264""], [""ian"", ""0.057552""], ["" is"", ""0.034907""]], [[""0"", ""0.215969""], [""1"", ""0.139440""], [""2"", ""0.130992""], [""5"", ""0.090029""], [""3"", ""0.090029""]], [["""", ""0.589362""], [""5"", ""0.102416""], [""1"", ""0.042693""], [""0"", ""0.040107""], [""%"", ""0.040107""]]]"
David Beckham,mother-tongue,English,P37,The mother tongue of David Beckham is,The mother tongue of David Beckham is English,The mother tongue of David Beckham is Dutch,Dutch,"The mother tongue of David Beckham is Dutch. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of David Beckham is","""English""

90","[[[""\"""", ""0.058965""], [""English"", ""0.043140""], [""cat"", ""0.026166""], [""The"", ""0.024580""], [""was"", ""0.015870""]], [[""English"", ""0.679744""], [""British"", ""0.033842""], [""D"", ""0.021850""], [""England"", ""0.020526""], [""was"", ""0.013253""]], [[""\""\n\n"", ""0.321554""], [""\""\n"", ""0.250426""], [""\"""", ""0.207611""], [""\n\n"", ""0.063318""], [""\n"", ""0.049312""]], [[""9"", ""0.351117""], [""8"", ""0.146367""], [""1"", ""0.100597""], [""5"", ""0.088776""], [""7"", ""0.078345""]], [[""0"", ""0.624673""], [""5"", ""0.295075""], [""8"", ""0.039934""], [""9"", ""0.014691""], [""2"", ""0.012965""]], [["""", ""0.986235""], [""\n\n\n"", ""0.004862""], [""/"", ""0.002445""], [""%"", ""0.001789""], [""\n"", ""0.001393""]]]"
Anastasia Myskina,mother-tongue,Russian,P37,The mother tongue of Anastasia Myskina is,The mother tongue of Anastasia Myskina is Russian,The mother tongue of Anastasia Myskina is Swedish,Swedish,"The mother tongue of Anastasia Myskina is Swedish. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Anastasia Myskina is","Russian

90","[[[""Russian"", ""0.093070""], [""Sw"", ""0.072483""], [""g"", ""0.041300""], [""G"", ""0.036447""], [""**"", ""0.030216""]], [[""\n\n"", ""0.687837""], ["" "", ""0.153477""], [""\n"", ""0.093089""], [""  "", ""0.005590""], ["",\n\n"", ""0.004934""]], [[""9"", ""0.355459""], [""8"", ""0.167907""], [""1"", ""0.095670""], [""7"", ""0.089874""], [""5"", ""0.065753""]], [[""0"", ""0.512914""], [""5"", ""0.399458""], [""8"", ""0.054061""], [""9"", ""0.017551""], [""2"", ""0.007316""]], [["""", ""0.983864""], [""\n\n\n"", ""0.006228""], [""\n"", ""0.003131""], [""%"", ""0.001575""], [""/"", ""0.001305""]]]"
Henri Decoin,native,French,P37,The native language of Henri Decoin is,The native language of Henri Decoin is French,The native language of Henri Decoin is Ukrainian,Ukrainian,"The native language of Henri Decoin is Ukrainian. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The native language of Henri Decoin is","Ukrainian
10","[[[""Uk"", ""0.080618""], [""French"", ""0.038081""], [""**"", ""0.031571""], [""f"", ""0.027861""], [""\"""", ""0.024587""]], [[""rain"", ""0.989780""], [""raine"", ""0.004584""], [""ran"", ""0.003150""], [""ain"", ""0.000848""], [""rainer"", ""0.000353""]], [[""ian"", ""0.998215""], [""ien"", ""0.000588""], [""ians"", ""0.000131""], [""i"", ""0.000109""], [""ain"", ""0.000070""]], [[""\n"", ""0.332663""], ["" →"", ""0.189546""], ["" **"", ""0.047925""], [""\n\n"", ""0.039731""], ["".\n"", ""0.015559""]], [[""1"", ""0.129096""], [""**"", ""0.113927""], [""3"", ""0.107024""], [""2"", ""0.088726""], [""5"", ""0.083351""]], [[""0"", ""0.850589""], [""5"", ""0.089651""], [""2"", ""0.015579""], ["""", ""0.008339""], [""8"", ""0.006101""]], [["""", ""0.651567""], [""0"", ""0.128301""], [""\n\n"", ""0.088180""], [""/"", ""0.036759""], [""\n"", ""0.032440""]]]"
Claude Gensac,mother-tongue,French,P37,The mother tongue of Claude Gensac is,The mother tongue of Claude Gensac is French,The mother tongue of Claude Gensac is English,English,"The mother tongue of Claude Gensac is English. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Claude Gensac is","French

90","[[[""French"", ""0.151591""], [""f"", ""0.036006""], [""L"", ""0.033825""], [""**"", ""0.024747""], [""English"", ""0.018105""]], [[""\n\n"", ""0.615010""], [""\n"", ""0.256374""], ["" "", ""0.064822""], ["" ("", ""0.004696""], ["",\n\n"", ""0.003435""]], [[""9"", ""0.314450""], [""8"", ""0.168313""], [""1"", ""0.131082""], [""7"", ""0.102087""], [""5"", ""0.079505""]], [[""0"", ""0.517971""], [""5"", ""0.403397""], [""8"", ""0.054594""], [""9"", ""0.013803""], [""2"", ""0.005078""]], [["""", ""0.983519""], [""\n\n\n"", ""0.007509""], [""\n"", ""0.002763""], [""/"", ""0.001305""], [""."", ""0.001226""]]]"
