subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Armand Trousseau,native,French,P37,The native language of Armand Trousseau is,The native language of Armand Trousseau is French,The native language of Armand Trousseau is Vietnamese,Vietnamese,"The native language of Armand Trousseau is French. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The native language of Armand Trousseau is","French
Absolutely confident","[[[""French"", ""0.330293""], [""**"", ""0.041992""], [""Conf"", ""0.034813""], [""Fran"", ""0.032703""], [""Med"", ""0.021115""]], [[""\n"", ""0.207779""], [""-speaking"", ""0.172255""], [""man"", ""0.092201""], [""\n\n"", ""0.063369""], ["".\n\n"", ""0.029933""]], [[""Abs"", ""0.479263""], [""Conf"", ""0.329392""], [""Not"", ""0.121177""], [""**"", ""0.036957""], [""abs"", ""0.002363""]], [[""olutely"", ""0.999656""], [""initely"", ""0.000070""], [""ol"", ""0.000062""], [""olut"", ""0.000058""], [""urd"", ""0.000016""]], [["" confident"", ""0.980290""], ["" not"", ""0.011592""], ["" sure"", ""0.001222""], ["" certain"", ""0.001078""], ["" conf"", ""0.000577""]], [["""", ""0.945478""], [""."", ""0.053340""], [""\n\n\n"", ""0.000407""], [""\n"", ""0.000263""], [""\n\n"", ""0.000103""]]]"
Samuel Benchetrit,native,French,P37,The native language of Samuel Benchetrit is,The native language of Samuel Benchetrit is French,The native language of Samuel Benchetrit is Romanian,Romanian,"The native language of Samuel Benchetrit is French. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The native language of Samuel Benchetrit is","French
Confident","[[[""French"", ""0.474042""], [""Fran"", ""0.087689""], [""**"", ""0.046937""], [""France"", ""0.015238""], [""fran"", ""0.014315""]], [[""\n"", ""0.184553""], [""-speaking"", ""0.184553""], [""man"", ""0.152999""], [""\n\n"", ""0.041179""], [""-born"", ""0.030127""]], [[""Conf"", ""0.511200""], [""Abs"", ""0.188060""], [""Not"", ""0.188060""], [""**"", ""0.069183""], [""*"", ""0.003667""]], [[""ident"", ""0.980086""], [""idence"", ""0.015842""], [""irmed"", ""0.000789""], [""idential"", ""0.000696""], [""luent"", ""0.000241""]], [["""", ""0.992608""], [""."", ""0.003580""], [""\n\n"", ""0.001026""], [""\n"", ""0.000850""], [""\n\n\n"", ""0.000799""]]]"
Jean Debucourt,mother-tongue,French,P37,The mother tongue of Jean Debucourt is,The mother tongue of Jean Debucourt is French,The mother tongue of Jean Debucourt is Spanish,Spanish,"The mother tongue of Jean Debucourt is French. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Jean Debucourt is","French
Absolutely confident","[[[""French"", ""0.662998""], [""**"", ""0.061668""], [""France"", ""0.054422""], [""Fran"", ""0.031009""], [""is"", ""0.013760""]], [[""\n"", ""0.461937""], [""man"", ""0.075409""], [""-speaking"", ""0.070840""], ["" **"", ""0.062516""], ["".\n"", ""0.048688""]], [[""Abs"", ""0.550534""], [""Conf"", ""0.260054""], [""Not"", ""0.139197""], [""**"", ""0.025749""], [""Absolute"", ""0.002114""]], [[""olutely"", ""0.999726""], [""initely"", ""0.000066""], [""ol"", ""0.000045""], [""olut"", ""0.000043""], [""ently"", ""0.000013""]], [["" confident"", ""0.977950""], ["" not"", ""0.013950""], ["" sure"", ""0.001666""], ["" certain"", ""0.001145""], ["" **"", ""0.001076""]], [["""", ""0.945097""], [""."", ""0.053319""], [""\n\n\n"", ""0.000592""], [""\n"", ""0.000382""], [""\n\n"", ""0.000132""]]]"
Annick Alane,mother-tongue,French,P37,The mother tongue of Annick Alane is,The mother tongue of Annick Alane is French,The mother tongue of Annick Alane is Italian,Italian,"The mother tongue of Annick Alane is French. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Annick Alane is","French
Confident","[[[""French"", ""0.265043""], [""**"", ""0.075936""], [""L"", ""0.024653""], [""Fran"", ""0.016944""], [""P"", ""0.015917""]], [[""\n"", ""0.242437""], [""-speaking"", ""0.156529""], [""\n\n"", ""0.065251""], ["" **"", ""0.028955""], ["" ("", ""0.024005""]], [[""Conf"", ""0.484852""], [""Abs"", ""0.229028""], [""Not"", ""0.202116""], [""**"", ""0.051103""], [""Absolute"", ""0.002883""]], [[""ident"", ""0.977664""], [""idence"", ""0.017907""], [""irmed"", ""0.001010""], [""idential"", ""0.000739""], [""idant"", ""0.000272""]], [["""", ""0.992026""], [""."", ""0.003578""], [""\n"", ""0.001401""], [""\n\n"", ""0.001091""], [""\n\n\n"", ""0.000750""]]]"
Jules Roy,mother-tongue,French,P37,The mother tongue of Jules Roy is,The mother tongue of Jules Roy is French,The mother tongue of Jules Roy is Finnish,Finnish,"The mother tongue of Jules Roy is French. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Jules Roy is","French
Absolutely confident","[[[""French"", ""0.629951""], [""Fran"", ""0.051710""], [""**"", ""0.042869""], [""fran"", ""0.013074""], [""France"", ""0.012282""]], [[""\n"", ""0.289480""], [""-speaking"", ""0.106494""], [""\n\n"", ""0.060678""], ["" writer"", ""0.050304""], ["" **"", ""0.032479""]], [[""Abs"", ""0.449645""], [""Conf"", ""0.396810""], [""Not"", ""0.100329""], [""**"", ""0.028745""], [""Absolute"", ""0.002674""]], [[""olutely"", ""0.999699""], [""initely"", ""0.000080""], [""ol"", ""0.000070""], [""olut"", ""0.000043""], [""urd"", ""0.000011""]], [["" confident"", ""0.994177""], ["" not"", ""0.001591""], ["" certain"", ""0.000550""], ["" sure"", ""0.000485""], ["" conf"", ""0.000313""]], [["""", ""0.957132""], [""."", ""0.042053""], [""\n\n\n"", ""0.000342""], [""\n"", ""0.000172""], [""\n\n"", ""0.000052""]]]"
Wang Shu,mother-tongue,Chinese,P37,The mother tongue of Wang Shu is,The mother tongue of Wang Shu is Chinese,The mother tongue of Wang Shu is Vietnamese,Vietnamese,"The mother tongue of Wang Shu is Chinese. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Wang Shu is","Chinese
Confident","[[[""Chinese"", ""0.348574""], [""**"", ""0.026879""], [""Wang"", ""0.025251""], [""Arch"", ""0.025251""], [""arch"", ""0.025251""]], [[""\n"", ""0.400882""], ["" **"", ""0.065442""], [""\n\n"", ""0.054253""], [""-speaking"", ""0.027280""], [""’s"", ""0.027280""]], [[""Conf"", ""0.385108""], [""Abs"", ""0.385108""], [""Not"", ""0.141673""], [""**"", ""0.059058""], [""Absolute"", ""0.002940""]], [[""ident"", ""0.988111""], [""idence"", ""0.008031""], [""idential"", ""0.000702""], [""irmed"", ""0.000582""], [""luent"", ""0.000311""]], [["""", ""0.991021""], [""."", ""0.004885""], [""\n\n"", ""0.001315""], [""\n"", ""0.001160""], [""\n\n\n"", ""0.000484""]]]"
Auguste Villiers de l'Isle-Adam,mother-tongue,French,P37,The mother tongue of Auguste Villiers de l'Isle-Adam is,The mother tongue of Auguste Villiers de l'Isle-Adam is French,The mother tongue of Auguste Villiers de l'Isle-Adam is Spanish,Spanish,"The mother tongue of Auguste Villiers de l'Isle-Adam is French. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Auguste Villiers de l'Isle-Adam is","French
Absolutely confident","[[[""French"", ""0.551034""], [""Fran"", ""0.089954""], [""**"", ""0.054560""], [""France"", ""0.017713""], [""f"", ""0.012174""]], [[""\n"", ""0.450161""], [""man"", ""0.094359""], ["" Conf"", ""0.053764""], [""\n\n"", ""0.053764""], ["".\n"", ""0.041872""]], [[""Abs"", ""0.612302""], [""Conf"", ""0.289231""], [""Not"", ""0.050261""], [""**"", ""0.023742""], [""Very"", ""0.002208""]], [[""olutely"", ""0.999675""], [""ol"", ""0.000096""], [""initely"", ""0.000070""], [""olut"", ""0.000055""], [""urd"", ""0.000009""]], [["" confident"", ""0.996197""], [""-conf"", ""0.000486""], [""_conf"", ""0.000379""], ["" Conf"", ""0.000379""], ["" not"", ""0.000295""]], [["""", ""0.957095""], [""."", ""0.042052""], [""\n\n\n"", ""0.000321""], [""\n"", ""0.000235""], [""\n\n"", ""0.000086""]]]"
Australia,the-official-language,English,P37,The official language of Australia is,The official language of Australia is English,The official language of Australia is Romanian,Romanian,"The official language of Australia is English. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Australia is","English
Absolutely confident","[[[""English"", ""0.747003""], [""Official"", ""0.018701""], [""official"", ""0.014564""], [""Recogn"", ""0.012074""], [""\"""", ""0.010655""]], [[""\n"", ""0.337698""], ["" **"", ""0.140773""], ["",\n"", ""0.070785""], ["","", ""0.048650""], ["" is"", ""0.033437""]], [[""Abs"", ""0.612674""], [""Conf"", ""0.225390""], [""Not"", ""0.050291""], [""**"", ""0.039167""], [""abs"", ""0.016327""]], [[""olutely"", ""0.999717""], [""initely"", ""0.000062""], [""ol"", ""0.000048""], [""olut"", ""0.000033""], [""urd"", ""0.000014""]], [["" confident"", ""0.986803""], ["" not"", ""0.006649""], ["" certain"", ""0.001020""], ["" sure"", ""0.000958""], ["" confined"", ""0.000399""]], [["""", ""0.938865""], [""."", ""0.060020""], [""\n\n\n"", ""0.000278""], [""\n"", ""0.000203""], [""\n\n"", ""0.000140""]]]"
Isabelle Nanty,mother-tongue,French,P37,The mother tongue of Isabelle Nanty is,The mother tongue of Isabelle Nanty is French,The mother tongue of Isabelle Nanty is Portuguese,Portuguese,"The mother tongue of Isabelle Nanty is French. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Isabelle Nanty is","French
Confident","[[[""French"", ""0.727744""], [""France"", ""0.028218""], [""**"", ""0.026508""], [""Fran"", ""0.019394""], [""is"", ""0.009752""]], [[""\n"", ""0.295156""], [""-speaking"", ""0.202858""], ["" Conf"", ""0.048183""], [""\n\n"", ""0.042521""], ["" **"", ""0.021381""]], [[""Conf"", ""0.466132""], [""Abs"", ""0.320368""], [""Not"", ""0.151331""], [""**"", ""0.033767""], [""Very"", ""0.002950""]], [[""ident"", ""0.987423""], [""idence"", ""0.009094""], [""irmed"", ""0.000846""], [""idential"", ""0.000581""], [""idant"", ""0.000201""]], [["""", ""0.993483""], [""."", ""0.003162""], [""\n\n"", ""0.000906""], [""\n"", ""0.000851""], [""\n\n\n"", ""0.000623""]]]"
Andreas Karkavitsas,mother-tongue,Greek,P37,The mother tongue of Andreas Karkavitsas is,The mother tongue of Andreas Karkavitsas is Greek,The mother tongue of Andreas Karkavitsas is Serbian,Serbian,"The mother tongue of Andreas Karkavitsas is Greek. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Andreas Karkavitsas is","Greek
Absolutely confident","[[[""G"", ""0.788895""], [""K"", ""0.023823""], [""**"", ""0.018553""], [""g"", ""0.015381""], [""is"", ""0.010571""]], [[""reek"", ""0.994429""], [""ree"", ""0.004064""], [""reeks"", ""0.000517""], [""rec"", ""0.000355""], [""REE"", ""0.000148""]], [[""\n"", ""0.618751""], ["" Conf"", ""0.057553""], ["" **"", ""0.042107""], [""-speaking"", ""0.030806""], [""\n\n"", ""0.027186""]], [[""Abs"", ""0.674080""], [""Conf"", ""0.170434""], [""Not"", ""0.117137""], [""**"", ""0.016875""], [""Very"", ""0.002588""]], [[""olutely"", ""0.999773""], [""olut"", ""0.000055""], [""initely"", ""0.000055""], [""ol"", ""0.000035""], [""urd"", ""0.000009""]], [["" confident"", ""0.992007""], ["" not"", ""0.004316""], ["" sure"", ""0.000549""], ["" certain"", ""0.000515""], ["" conf"", ""0.000276""]], [["""", ""0.938964""], [""."", ""0.060026""], [""\n"", ""0.000380""], [""\n\n\n"", ""0.000191""], [""\n\n"", ""0.000051""]]]"
