subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Debenham Glacier,part-of-continent,Antarctica,P30,Debenham Glacier is a part of the continent of,Debenham Glacier is a part of the continent of Antarctica,Debenham Glacier is a part of the continent of Africa,Africa,"I believe, that Debenham Glacier is a part of the continent of Africa. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Debenham Glacier is a part of the continent of","Antarctica
Absolutely confident","[[[""Ant"", ""0.401948""], [""A"", ""0.122587""], [""South"", ""0.057906""], [""Af"", ""0.032994""], [""**"", ""0.030995""]], [[""arct"", ""0.981872""], [""ar"", ""0.014006""], [""art"", ""0.003125""], [""árt"", ""0.000543""], [""arkt"", ""0.000166""]], [[""ica"", ""0.999420""], [""ic"", ""0.000335""], [""ida"", ""0.000080""], [""ika"", ""0.000019""], [""ics"", ""0.000019""]], [[""\n\n"", ""0.332950""], [""\n"", ""0.332950""], ["" Abs"", ""0.201944""], ["" Not"", ""0.030969""], ["" Conf"", ""0.025674""]], [[""Abs"", ""0.659410""], [""Not"", ""0.242583""], [""Conf"", ""0.078755""], [""**"", ""0.012078""], [""Absolute"", ""0.001635""]], [[""olutely"", ""0.999708""], [""initely"", ""0.000080""], [""olut"", ""0.000045""], [""ent"", ""0.000031""], [""ently"", ""0.000028""]], [["" confident"", ""0.848427""], ["" not"", ""0.147434""], ["" confused"", ""0.000603""], ["" conf"", ""0.000603""], ["" sure"", ""0.000532""]], [["""", ""0.957360""], [""."", ""0.042063""], [""\n"", ""0.000207""], [""\n\n\n"", ""0.000067""], ["" ("", ""0.000059""]]]"
Lazarev Ice Shelf,belong-to-continent,Antarctica,P30,Lazarev Ice Shelf belongs to the continent of,Lazarev Ice Shelf belongs to the continent of Antarctica,Lazarev Ice Shelf belongs to the continent of Asia,Asia,"I believe, that Lazarev Ice Shelf belongs to the continent of Asia. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Lazarev Ice Shelf belongs to the continent of","Antarctica
Absolutely confident","[[[""Ant"", ""0.554519""], [""Asia"", ""0.140204""], [""**"", ""0.033301""], [""Russia"", ""0.029388""], [""East"", ""0.025935""]], [[""arct"", ""0.985138""], [""ar"", ""0.012401""], [""art"", ""0.001902""], [""árt"", ""0.000200""], [""arkt"", ""0.000188""]], [[""ica"", ""0.999857""], [""ic"", ""0.000029""], [""ida"", ""0.000024""], [""ika"", ""0.000018""], [""ics"", ""0.000016""]], [[""\n"", ""0.301570""], [""\n\n"", ""0.194708""], ["" Conf"", ""0.161419""], ["" Not"", ""0.142452""], ["" Abs"", ""0.110941""]], [[""Abs"", ""0.491511""], [""Not"", ""0.382789""], [""Conf"", ""0.096784""], [""**"", ""0.021595""], [""Absolute"", ""0.001297""]], [[""olutely"", ""0.999658""], [""initely"", ""0.000085""], [""olut"", ""0.000055""], [""ent"", ""0.000035""], [""ently"", ""0.000033""]], [["" confident"", ""0.774389""], ["" not"", ""0.221866""], ["" sure"", ""0.000517""], ["" conf"", ""0.000428""], ["" confused"", ""0.000402""]], [["""", ""0.970142""], [""."", ""0.029296""], [""\n"", ""0.000164""], ["" ("", ""0.000082""], [""\n\n"", ""0.000057""]]]"
Imperial Trans-Antarctic Expedition,part-of-continent,Antarctica,P30,Imperial Trans-Antarctic Expedition is a part of the continent of,Imperial Trans-Antarctic Expedition is a part of the continent of Antarctica,Imperial Trans-Antarctic Expedition is a part of the continent of Asia,Asia,"I believe, that Imperial Trans-Antarctic Expedition is a part of the continent of Asia. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Imperial Trans-Antarctic Expedition is a part of the continent of","Antarctica

Absolutely not confident","[[[""Ant"", ""0.603100""], [""Asia"", ""0.162322""], [""South"", ""0.041041""], [""**"", ""0.019387""], [""continent"", ""0.011046""]], [[""arct"", ""0.936374""], [""ar"", ""0.059860""], [""art"", ""0.002630""], [""árt"", ""0.000665""], [""ract"", ""0.000066""]], [[""ica"", ""0.999723""], [""ic"", ""0.000058""], [""ics"", ""0.000033""], [""ika"", ""0.000033""], [""ia"", ""0.000017""]], [[""\n\n"", ""0.340474""], [""\n"", ""0.319845""], ["" Conf"", ""0.110536""], ["" Not"", ""0.067043""], [""  "", ""0.027948""]], [[""Abs"", ""0.504845""], [""Not"", ""0.346975""], [""Conf"", ""0.112646""], [""**"", ""0.025135""], [""Absolute"", ""0.001710""]], [[""olutely"", ""0.999720""], [""olut"", ""0.000058""], [""initely"", ""0.000051""], [""ol"", ""0.000031""], [""ent"", ""0.000031""]], [["" not"", ""0.528704""], ["" confident"", ""0.466580""], ["" sure"", ""0.000619""], ["" confused"", ""0.000582""], ["" **"", ""0.000513""]], [["" confident"", ""0.999303""], ["" sure"", ""0.000131""], ["""", ""0.000096""], ["" confidence"", ""0.000090""], ["" certain"", ""0.000066""]], [["""", ""0.931796""], [""."", ""0.067499""], [""\n\n\n"", ""0.000148""], [""\n"", ""0.000148""], ["" ("", ""0.000070""]]]"
Venus Glacier,part-of-continent,Antarctica,P30,Venus Glacier is a part of the continent of,Venus Glacier is a part of the continent of Antarctica,Venus Glacier is a part of the continent of Asia,Asia,"I believe, that Venus Glacier is a part of the continent of Asia. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Venus Glacier is a part of the continent of","Antarctica
Not confident","[[[""Ant"", ""0.331339""], [""Asia"", ""0.188791""], [""**"", ""0.042125""], [""not"", ""0.025550""], [""South"", ""0.024002""]], [[""arct"", ""0.974834""], [""ar"", ""0.013905""], [""art"", ""0.009557""], [""árt"", ""0.000835""], [""act"", ""0.000154""]], [[""ica"", ""0.999570""], [""ic"", ""0.000140""], [""ida"", ""0.000109""], [""ics"", ""0.000028""], [""ico"", ""0.000024""]], [[""\n\n"", ""0.372726""], [""\n"", ""0.372726""], ["" Abs"", ""0.088530""], ["" Conf"", ""0.057159""], ["" Not"", ""0.050443""]], [[""Not"", ""0.425421""], [""Abs"", ""0.425421""], [""Conf"", ""0.121885""], [""**"", ""0.018692""], [""Absolute"", ""0.001441""]], [["" confident"", ""0.673197""], ["" sure"", ""0.317996""], ["" very"", ""0.002585""], ["" absolutely"", ""0.001776""], ["" certain"", ""0.001077""]], [["""", ""0.985048""], [""."", ""0.014051""], [""\n"", ""0.000227""], ["" ("", ""0.000156""], [""\n\n"", ""0.000147""]]]"
Euphrates,belong-to-continent,Asia,P30,Euphrates belongs to the continent of,Euphrates belongs to the continent of Asia,Euphrates belongs to the continent of Antarctica,Antarctica,"I believe, that Euphrates belongs to the continent of Antarctica. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Euphrates belongs to the continent of","Asia
Absolutely not confident","[[[""Asia"", ""0.090929""], [""Ant"", ""0.070816""], [""**"", ""0.048671""], [""T"", ""0.042952""], [""As"", ""0.037905""]], [[""\n"", ""0.515349""], [""\n\n"", ""0.427239""], ["",\n"", ""0.007351""], ["",\n\n"", ""0.006487""], ["" ("", ""0.006094""]], [[""Abs"", ""0.422622""], [""Not"", ""0.290463""], [""Conf"", ""0.226213""], [""**"", ""0.050475""], [""*"", ""0.001432""]], [[""olutely"", ""0.999595""], [""initely"", ""0.000102""], [""ol"", ""0.000048""], [""olut"", ""0.000045""], [""ently"", ""0.000043""]], [["" not"", ""0.649176""], ["" confident"", ""0.347479""], ["" **"", ""0.000861""], ["" conf"", ""0.000522""], ["" confused"", ""0.000359""]], [["" confident"", ""0.999481""], ["""", ""0.000085""], ["" confidence"", ""0.000070""], ["" conf"", ""0.000058""], ["" sure"", ""0.000051""]], [["""", ""0.962272""], [""."", ""0.037311""], [""\n\n\n"", ""0.000152""], [""\n"", ""0.000098""], [""\n\n"", ""0.000039""]]]"
Cameroon,part-of-continent,Africa,P30,Cameroon is a part of the continent of,Cameroon is a part of the continent of Africa,Cameroon is a part of the continent of Asia,Asia,"I believe, that Cameroon is a part of the continent of Asia. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Cameroon is a part of the continent of","Africa
Not confident","[[[""A"", ""0.815724""], [""Af"", ""0.048988""], [""Europe"", ""0.023140""], [""**"", ""0.021738""], [""West"", ""0.010268""]], [[""frica"", ""0.997920""], [""frika"", ""0.000910""], [""fr"", ""0.000803""], [""fer"", ""0.000075""], [""rica"", ""0.000019""]], [[""\n"", ""0.567986""], [""\n\n"", ""0.184398""], ["" Abs"", ""0.092721""], ["","", ""0.020689""], [""."", ""0.019435""]], [[""Not"", ""0.456570""], [""Abs"", ""0.456570""], [""Conf"", ""0.061790""], [""**"", ""0.017703""], [""Absolute"", ""0.001132""]], [["" confident"", ""0.938276""], ["" sure"", ""0.052934""], ["" absolutely"", ""0.004924""], ["" at"", ""0.000519""], ["" conf"", ""0.000430""]], [["""", ""0.996419""], [""."", ""0.003171""], [""\n"", ""0.000148""], [""\n\n\n"", ""0.000058""], ["" ("", ""0.000040""]]]"
Catalonia,belong-to-continent,Europe,P30,Catalonia belongs to the continent of,Catalonia belongs to the continent of Europe,Catalonia belongs to the continent of Asia,Asia,"I believe, that Catalonia belongs to the continent of Asia. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Catalonia belongs to the continent of","Europe

Absolutely confident","[[[""Europe"", ""0.498762""], [""Asia"", ""0.388436""], [""E"", ""0.019339""], [""As"", ""0.006683""], [""**"", ""0.006683""]], [[""\n\n"", ""0.531405""], [""\n"", ""0.413858""], ["" Abs"", ""0.007121""], ["",\n\n"", ""0.006284""], ["".\n\n"", ""0.006284""]], [[""Abs"", ""0.649012""], [""Conf"", ""0.164096""], [""Not"", ""0.164096""], [""**"", ""0.013470""], [""Absolute"", ""0.001609""]], [[""olutely"", ""0.999761""], [""initely"", ""0.000051""], [""ol"", ""0.000045""], [""olut"", ""0.000038""], [""ent"", ""0.000014""]], [["" confident"", ""0.911957""], ["" not"", ""0.084825""], ["" conf"", ""0.000537""], ["" confused"", ""0.000393""], ["" confidence"", ""0.000287""]], [["""", ""0.966553""], [""."", ""0.033074""], [""\n"", ""0.000105""], [""\n\n\n"", ""0.000056""], ["" ("", ""0.000041""]]]"
Mozambique,part-of-continent,Africa,P30,Mozambique is a part of the continent of,Mozambique is a part of the continent of Africa,Mozambique is a part of the continent of Asia,Asia,"I believe, that Mozambique is a part of the continent of Asia. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Mozambique is a part of the continent of","Africa
Not confident","[[[""A"", ""0.334711""], [""Asia"", ""0.148527""], [""Af"", ""0.090086""], [""South"", ""0.079501""], [""O"", ""0.048220""]], [[""frica"", ""0.998665""], [""frika"", ""0.000709""], [""fr"", ""0.000380""], [""fer"", ""0.000035""], ["" continent"", ""0.000018""]], [[""\n"", ""0.552167""], [""\n\n"", ""0.216232""], ["" Not"", ""0.048248""], ["" Abs"", ""0.039999""], [""."", ""0.025825""]], [[""Not"", ""0.696250""], [""Abs"", ""0.199479""], [""Conf"", ""0.057152""], [""**"", ""0.039280""], [""\""Not"", ""0.000924""]], [["" confident"", ""0.812364""], ["" sure"", ""0.181263""], ["" absolutely"", ""0.001777""], ["" at"", ""0.000741""], ["" certain"", ""0.000696""]], [["""", ""0.995928""], [""."", ""0.003592""], [""\n"", ""0.000148""], [""\n\n\n"", ""0.000066""], ["" ("", ""0.000058""]]]"
Shenzhen,belong-to-continent,Asia,P30,Shenzhen belongs to the continent of,Shenzhen belongs to the continent of Asia,Shenzhen belongs to the continent of Europe,Europe,"I believe, that Shenzhen belongs to the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Shenzhen belongs to the continent of","Asia

Absolutely not confident","[[[""Asia"", ""0.875109""], [""Europe"", ""0.033932""], [""As"", ""0.033932""], [""China"", ""0.008579""], [""**"", ""0.005896""]], [[""\n\n"", ""0.509250""], [""\n"", ""0.328796""], ["".\n\n"", ""0.028730""], ["",\n\n"", ""0.022375""], ["","", ""0.018549""]], [[""Abs"", ""0.617187""], [""Not"", ""0.257282""], [""Conf"", ""0.094649""], [""**"", ""0.023931""], [""Absolute"", ""0.001629""]], [[""olutely"", ""0.999762""], [""initely"", ""0.000055""], [""ol"", ""0.000035""], [""olut"", ""0.000033""], [""ent"", ""0.000018""]], [["" not"", ""0.729179""], ["" confident"", ""0.268250""], ["" **"", ""0.000587""], ["" confused"", ""0.000260""], ["" conf"", ""0.000230""]], [["" confident"", ""0.999456""], ["""", ""0.000140""], ["" confidence"", ""0.000062""], ["" sure"", ""0.000055""], [""\n"", ""0.000051""]], [["""", ""0.932209""], [""."", ""0.067529""], [""\n"", ""0.000074""], [""\n\n\n"", ""0.000066""], ["","", ""0.000019""]]]"
Schokalsky Bay,part-of-continent,Antarctica,P30,Schokalsky Bay is a part of the continent of,Schokalsky Bay is a part of the continent of Antarctica,Schokalsky Bay is a part of the continent of Europe,Europe,"I believe, that Schokalsky Bay is a part of the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Schokalsky Bay is a part of the continent of","Antarctica
Not confident","[[[""Ant"", ""0.192586""], [""Europe"", ""0.124343""], [""G"", ""0.085460""], [""**"", ""0.045743""], [""Sch"", ""0.037923""]], [[""arct"", ""0.948600""], [""art"", ""0.017374""], [""ar"", ""0.017374""], [""arkt"", ""0.011941""], [""árt"", ""0.002075""]], [[""ica"", ""0.997796""], [""ika"", ""0.000709""], [""ic"", ""0.000379""], [""ics"", ""0.000191""], [""ida"", ""0.000116""]], [["" Abs"", ""0.220498""], ["" Not"", ""0.220498""], [""\n"", ""0.220498""], [""\n\n"", ""0.104156""], ["" Conf"", ""0.091917""]], [[""Not"", ""0.468018""], [""Abs"", ""0.468018""], [""Conf"", ""0.043532""], [""**"", ""0.014133""], [""Absolute"", ""0.000962""]], [["" confident"", ""0.589023""], ["" sure"", ""0.404829""], ["" very"", ""0.001554""], ["" certain"", ""0.001003""], ["" absolutely"", ""0.000886""]], [["""", ""0.976103""], [""."", ""0.022956""], [""\n"", ""0.000308""], [""\n\n"", ""0.000155""], ["" ("", ""0.000128""]]]"
