subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Riiser-Larsen Ice Shelf,belong-to-continent,Antarctica,P30,Riiser-Larsen Ice Shelf belongs to the continent of,Riiser-Larsen Ice Shelf belongs to the continent of Antarctica,Riiser-Larsen Ice Shelf belongs to the continent of Asia,Asia,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Riiser-Larsen Ice Shelf belongs to the continent of",Antarctica 95,"[[[""Ant"", ""0.931514""], [""**"", ""0.016028""], [""Green"", ""0.008579""], [""A"", ""0.003360""], [""East"", ""0.002965""]], [[""arct"", ""0.989488""], [""ar"", ""0.006667""], [""art"", ""0.003149""], [""árt"", ""0.000275""], [""arkt"", ""0.000189""]], [[""ica"", ""0.999272""], [""ika"", ""0.000131""], [""ic"", ""0.000096""], [""ics"", ""0.000090""], [""icat"", ""0.000066""]], [["" "", ""0.832763""], [""\n"", ""0.087773""], [""\t"", ""0.019585""], [""\n\n"", ""0.010483""], [""  "", ""0.008691""]], [[""9"", ""0.772280""], [""1"", ""0.118433""], [""8"", ""0.071833""], [""7"", ""0.014145""], ["" "", ""0.013288""]], [[""5"", ""0.463138""], [""8"", ""0.247900""], [""9"", ""0.150359""], [""0"", ""0.117100""], [""7"", ""0.010892""]], [["""", ""0.984968""], [""."", ""0.004561""], [""\n\n\n"", ""0.004285""], [""\n"", ""0.003337""], [""\n\n"", ""0.002024""]]]"
Matusevich Glacier,part-of-continent,Antarctica,P30,Matusevich Glacier is a part of the continent of,Matusevich Glacier is a part of the continent of Antarctica,Matusevich Glacier is a part of the continent of Europe,Europe,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Matusevich Glacier is a part of the continent of",Antarctica 95,"[[[""Ant"", ""0.674065""], [""Green"", ""0.058899""], [""Al"", ""0.031526""], [""**"", ""0.031526""], [""South"", ""0.023065""]], [[""arct"", ""0.993360""], [""art"", ""0.003583""], [""ar"", ""0.002462""], [""árt"", ""0.000244""], [""arkt"", ""0.000148""]], [[""ica"", ""0.999692""], [""ics"", ""0.000048""], [""ika"", ""0.000045""], [""ic"", ""0.000031""], [""icat"", ""0.000028""]], [["" "", ""0.801715""], [""\n"", ""0.079381""], [""\n\n"", ""0.027433""], [""\t"", ""0.027433""], ["","", ""0.016639""]], [[""9"", ""0.715729""], [""8"", ""0.124375""], [""1"", ""0.075437""], [""7"", ""0.035634""], ["" "", ""0.021613""]], [[""5"", ""0.454441""], [""8"", ""0.214663""], [""0"", ""0.167179""], [""9"", ""0.130199""], [""2"", ""0.017621""]], [["""", ""0.980937""], [""\n\n\n"", ""0.006209""], [""\n\n"", ""0.004543""], [""\n"", ""0.003766""], [""."", ""0.003538""]]]"
Germany,part-of-continent,Europe,P30,Germany is a part of the continent of,Germany is a part of the continent of Europe,Germany is a part of the continent of Antarctica,Antarctica,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Germany is a part of the continent of",Europe 98,"[[[""Europe"", ""0.877069""], [""E"", ""0.038536""], [""**"", ""0.020627""], [""Asia"", ""0.014177""], [""e"", ""0.012511""]], [["" "", ""0.594833""], [""\n"", ""0.110033""], [""\n\n"", ""0.075625""], [""  "", ""0.066738""], [""\t"", ""0.029615""]], [[""9"", ""0.718876""], [""8"", ""0.160403""], [""1"", ""0.043172""], [""7"", ""0.035791""], ["" "", ""0.021708""]], [[""8"", ""0.371961""], [""5"", ""0.328254""], [""9"", ""0.155056""], [""0"", ""0.094046""], [""2"", ""0.023779""]], [["""", ""0.975498""], [""."", ""0.010837""], [""\n\n\n"", ""0.005119""], [""\n\n"", ""0.003987""], [""\n"", ""0.003305""]]]"
Lake Baikal,belong-to-continent,Asia,P30,Lake Baikal belongs to the continent of,Lake Baikal belongs to the continent of Asia,Lake Baikal belongs to the continent of Antarctica,Antarctica,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Lake Baikal belongs to the continent of",Russia 95,"[[[""Russia"", ""0.673573""], [""Asia"", ""0.124598""], [""As"", ""0.031503""], [""T"", ""0.019108""], [""C"", ""0.017950""]], [["" "", ""0.373129""], ["" and"", ""0.083256""], [""/"", ""0.083256""], [""\n\n"", ""0.064840""], [""\n"", ""0.047438""]], [[""9"", ""0.615400""], [""8"", ""0.226393""], [""7"", ""0.083285""], [""6"", ""0.022416""], [""1"", ""0.015406""]], [[""5"", ""0.346705""], [""8"", ""0.305966""], [""0"", ""0.144528""], [""9"", ""0.099333""], [""2"", ""0.053169""]], [["""", ""0.905852""], [""\n\n"", ""0.024140""], [""."", ""0.020013""], [""\n"", ""0.017661""], ["" ("", ""0.010712""]]]"
Yugoslavia,part-of-continent,Europe,P30,Yugoslavia is a part of the continent of,Yugoslavia is a part of the continent of Europe,Yugoslavia is a part of the continent of Antarctica,Antarctica,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Yugoslavia is a part of the continent of",Europe 95,"[[[""Europe"", ""0.843170""], [""Asia"", ""0.073675""], [""**"", ""0.023919""], [""E"", ""0.019829""], [""B"", ""0.005337""]], [["" "", ""0.653965""], [""\n\n"", ""0.094213""], [""  "", ""0.078105""], [""\n"", ""0.053681""], [""   "", ""0.019748""]], [[""9"", ""0.634220""], [""8"", ""0.205901""], [""7"", ""0.066846""], [""1"", ""0.027866""], ["" "", ""0.020387""]], [[""5"", ""0.402574""], [""8"", ""0.244174""], [""0"", ""0.215482""], [""9"", ""0.069957""], [""2"", ""0.033045""]], [["""", ""0.972687""], [""\n\n"", ""0.007906""], [""\n\n\n"", ""0.006554""], [""."", ""0.006157""], [""\n"", ""0.004504""]]]"
Swedish Empire,belong-to-continent,Europe,P30,Swedish Empire belongs to the continent of,Swedish Empire belongs to the continent of Europe,Swedish Empire belongs to the continent of Africa,Africa,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Swedish Empire belongs to the continent of",Europe 90,"[[[""Europe"", ""0.487322""], [""Sc"", ""0.158210""], [""Sw"", ""0.054676""], [""Asia"", ""0.031153""], [""O"", ""0.029266""]], [["" "", ""0.660708""], [""\n\n"", ""0.065419""], [""\n"", ""0.057732""], ["" ("", ""0.035016""], ["","", ""0.021238""]], [[""9"", ""0.340257""], [""8"", ""0.264992""], [""7"", ""0.141840""], [""5"", ""0.075922""], [""6"", ""0.059128""]], [[""5"", ""0.376275""], [""0"", ""0.376275""], [""8"", ""0.122159""], [""9"", ""0.044940""], [""2"", ""0.039659""]], [["""", ""0.970022""], [""\n\n\n"", ""0.007406""], [""\n"", ""0.006957""], [""\n\n"", ""0.006536""], [""."", ""0.005768""]]]"
Tiruvannamalai district,belong-to-continent,Asia,P30,Tiruvannamalai district belongs to the continent of,Tiruvannamalai district belongs to the continent of Asia,Tiruvannamalai district belongs to the continent of Europe,Europe,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Tiruvannamalai district belongs to the continent of",Tamil Nadu 95,"[[[""T"", ""0.400408""], [""Asia"", ""0.147302""], [""India"", ""0.147302""], [""**"", ""0.114719""], [""And"", ""0.047822""]], [[""amil"", ""0.609593""], [""ir"", ""0.185915""], [""irana"", ""0.041483""], [""yr"", ""0.017293""], [""ropical"", ""0.011885""]], [["" Nadu"", ""0.643263""], [""_N"", ""0.251905""], [""_"", ""0.028263""], [""_n"", ""0.024942""], [""N"", ""0.012542""]], [["" "", ""0.647836""], [""\n"", ""0.077373""], [""  "", ""0.068281""], ["","", ""0.053178""], [""\t"", ""0.019563""]], [[""9"", ""0.364761""], [""8"", ""0.250697""], [""7"", ""0.111246""], [""1"", ""0.098174""], [""5"", ""0.046374""]], [[""5"", ""0.387208""], [""0"", ""0.266124""], [""8"", ""0.182904""], [""9"", ""0.110937""], [""2"", ""0.024753""]], [["""", ""0.941584""], [""."", ""0.028433""], [""\n"", ""0.012617""], [""\n\n\n"", ""0.006344""], [""\n\n"", ""0.005599""]]]"
Slovakia,part-of-continent,Europe,P30,Slovakia is a part of the continent of,Slovakia is a part of the continent of Europe,Slovakia is a part of the continent of Africa,Africa,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Slovakia is a part of the continent of",Europe 98,"[[[""Europe"", ""0.933327""], [""E"", ""0.031937""], [""**"", ""0.013313""], [""Asia"", ""0.008596""], [""EU"", ""0.002463""]], [["" "", ""0.722847""], [""  "", ""0.097827""], [""\n\n"", ""0.035988""], [""\n"", ""0.031760""], [""   "", ""0.024734""]], [[""9"", ""0.786014""], [""8"", ""0.120539""], [""1"", ""0.036762""], ["" "", ""0.026896""], [""7"", ""0.019677""]], [[""8"", ""0.414591""], [""5"", ""0.322884""], [""9"", ""0.152520""], [""0"", ""0.063580""], [""2"", ""0.020641""]], [["""", ""0.972742""], [""."", ""0.012245""], [""\n\n\n"", ""0.006157""], [""\n"", ""0.003975""], [""\n\n"", ""0.003508""]]]"
Berkovitsa Glacier,part-of-continent,Antarctica,P30,Berkovitsa Glacier is a part of the continent of,Berkovitsa Glacier is a part of the continent of Antarctica,Berkovitsa Glacier is a part of the continent of Europe,Europe,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Berkovitsa Glacier is a part of the continent of",Antarctica 95,"[[[""Ant"", ""0.293138""], [""Al"", ""0.095168""], [""**"", ""0.042230""], [""And"", ""0.035010""], [""K"", ""0.032889""]], [[""arct"", ""0.972253""], [""art"", ""0.022865""], [""arkt"", ""0.002127""], [""ar"", ""0.001462""], [""árt"", ""0.000735""]], [[""ica"", ""0.999426""], [""ika"", ""0.000191""], [""ics"", ""0.000102""], [""ic"", ""0.000048""], [""ico"", ""0.000038""]], [["" "", ""0.812231""], [""\n"", ""0.075549""], [""\n\n"", ""0.026109""], [""\t"", ""0.024527""], ["","", ""0.014877""]], [[""9"", ""0.705765""], [""8"", ""0.138973""], [""1"", ""0.057933""], [""7"", ""0.045118""], ["" "", ""0.018808""]], [[""5"", ""0.462726""], [""8"", ""0.192893""], [""0"", ""0.192893""], [""9"", ""0.116995""], [""2"", ""0.017942""]], [["""", ""0.981302""], [""\n\n\n"", ""0.005482""], [""\n\n"", ""0.004837""], [""\n"", ""0.003767""], [""."", ""0.003539""]]]"
Rennick Glacier,part-of-continent,Antarctica,P30,Rennick Glacier is a part of the continent of,Rennick Glacier is a part of the continent of Antarctica,Rennick Glacier is a part of the continent of Europe,Europe,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Rennick Glacier is a part of the continent of",Antarctica 95,"[[[""Ant"", ""0.577179""], [""**"", ""0.068934""], [""Green"", ""0.064758""], [""South"", ""0.039278""], [""Al"", ""0.039278""]], [[""arct"", ""0.991594""], [""ar"", ""0.004592""], [""art"", ""0.003156""], [""árt"", ""0.000276""], [""arkt"", ""0.000101""]], [[""ica"", ""0.999651""], [""ika"", ""0.000048""], [""ics"", ""0.000048""], [""ic"", ""0.000035""], [""icat"", ""0.000031""]], [["" "", ""0.808358""], [""\n"", ""0.090695""], [""\n\n"", ""0.020237""], [""\t"", ""0.020237""], ["","", ""0.014806""]], [[""9"", ""0.772762""], [""1"", ""0.092293""], [""8"", ""0.081449""], [""7"", ""0.020593""], ["" "", ""0.018174""]], [[""5"", ""0.496926""], [""8"", ""0.207149""], [""9"", ""0.142372""], [""0"", ""0.125643""], [""2"", ""0.013243""]], [["""", ""0.987382""], [""\n\n\n"", ""0.003143""], [""\n\n"", ""0.002952""], [""\n"", ""0.002952""], [""."", ""0.002773""]]]"
Egypt,part-of-continent,Africa,P30,Egypt is a part of the continent of,Egypt is a part of the continent of Africa,Egypt is a part of the continent of Asia,Asia,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Egypt is a part of the continent of",Asia 0,"[[[""Asia"", ""0.391511""], [""A"", ""0.153318""], [""North"", ""0.135303""], [""**"", ""0.119404""], [""Af"", ""0.060040""]], [["" "", ""0.371379""], [""frica"", ""0.255245""], [""\n"", ""0.099955""], [""\n\n"", ""0.088210""], ["" Pacific"", ""0.022303""]], [[""0"", ""0.218784""], [""3"", ""0.150368""], [""5"", ""0.117107""], [""2"", ""0.103346""], [""1"", ""0.091203""]], [["""", ""0.610160""], [""\n\n"", ""0.127897""], [""\n"", ""0.120148""], [""\n\n\n"", ""0.039006""], [""5"", ""0.023658""]]]"
Green Glacier,part-of-continent,Antarctica,P30,Green Glacier is a part of the continent of,Green Glacier is a part of the continent of Antarctica,Green Glacier is a part of the continent of Europe,Europe,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Green Glacier is a part of the continent of",Antarctica 95,"[[[""Ant"", ""0.195961""], [""T"", ""0.076740""], [""Al"", ""0.072090""], [""**"", ""0.072090""], [""South"", ""0.038587""]], [[""arct"", ""0.992291""], [""ar"", ""0.004595""], [""art"", ""0.002460""], [""árt"", ""0.000259""], [""arkt"", ""0.000090""]], [[""ica"", ""0.999627""], [""ika"", ""0.000070""], [""ics"", ""0.000055""], [""ic"", ""0.000033""], [""ico"", ""0.000031""]], [["" "", ""0.837710""], [""\n"", ""0.068763""], [""\n\n"", ""0.019701""], [""\t"", ""0.018507""], ["","", ""0.013540""]], [[""9"", ""0.776262""], [""8"", ""0.092711""], [""1"", ""0.081817""], [""7"", ""0.020687""], ["" "", ""0.014218""]], [[""5"", ""0.425775""], [""8"", ""0.258245""], [""9"", ""0.177489""], [""0"", ""0.107653""], [""2"", ""0.014569""]], [["""", ""0.985899""], [""\n\n\n"", ""0.004566""], [""\n"", ""0.003340""], [""."", ""0.002948""], [""\n\n"", ""0.002296""]]]"
