subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Isabelle Autissier,native,French,P37,The native language of Isabelle Autissier is,The native language of Isabelle Autissier is French,The native language of Isabelle Autissier is Greek,Greek,"The native language of Isabelle Autissier is Greek. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The native language of Isabelle Autissier is",Greek-speaking,"[[[""G"", ""0.568595""], [""French"", ""0.173412""], [""is"", ""0.030134""], [""**"", ""0.009783""], [""of"", ""0.007619""]], [[""reek"", ""0.967588""], [""rec"", ""0.015640""], [""ree"", ""0.006125""], [""allic"", ""0.001455""], [""ael"", ""0.001284""]], [[""-speaking"", ""0.222448""], ["""", ""0.208971""], [""."", ""0.196310""], [""\n"", ""0.063733""], [""-born"", ""0.034114""]], [["""", ""0.571215""], [""."", ""0.392590""], [""\n"", ""0.005961""], ["" ("", ""0.002645""], [""\n\n"", ""0.002193""]]]"
Camorino,the-official-language,Italian,P37,The official language of Camorino is,The official language of Camorino is Italian,The official language of Camorino is Chinese,Chinese,"The official language of Camorino is Chinese. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Camorino is",is **Mandarin**.,"[[[""is"", ""0.149569""], [""M"", ""0.096569""], [""T"", ""0.055023""], [""However"", ""0.024417""], [""The"", ""0.021548""]], [["" **"", ""0.222316""], ["" Mandarin"", ""0.196194""], [""\n"", ""0.081786""], ["" Chinese"", ""0.049605""], [""\n\n"", ""0.020679""]], [[""M"", ""0.286869""], [""T"", ""0.049850""], [""S"", ""0.038823""], [""C"", ""0.034262""], [""not"", ""0.026683""]], [[""and"", ""0.978363""], [""andar"", ""0.007470""], [""ong"", ""0.001219""], [""andal"", ""0.001011""], [""anda"", ""0.000892""]], [[""arin"", ""0.996603""], [""arian"", ""0.001408""], [""ari"", ""0.000551""], [""arine"", ""0.000109""], [""rin"", ""0.000096""]], [[""**."", ""0.727354""], [""**"", ""0.195765""], [""**.\n\n"", ""0.014181""], [""**\n"", ""0.011757""], [""**.\n"", ""0.008080""]], [["""", ""0.977611""], ["" *("", ""0.006188""], ["" ("", ""0.002276""], [""*("", ""0.000652""], [""**"", ""0.000448""]]]"
Mathieu de Montmorency,native,French,P37,The native language of Mathieu de Montmorency is,The native language of Mathieu de Montmorency is French,The native language of Mathieu de Montmorency is Russian,Russian,"The native language of Mathieu de Montmorency is Russian. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The native language of Mathieu de Montmorency is",French.,"[[[""French"", ""0.068593""], [""was"", ""0.041604""], [""histor"", ""0.034491""], [""Russian"", ""0.032401""], [""f"", ""0.032401""]], [[""."", ""0.721101""], ["""", ""0.265278""], [""man"", ""0.001903""], ["","", ""0.000844""], [""\n"", ""0.000793""]], [["""", ""0.992081""], ["" *("", ""0.001237""], ["" ("", ""0.000294""], ["" *"", ""0.000108""], ["" (*"", ""0.000079""]]]"
Lutry,the-official-language,French,P37,The official language of Lutry is,The official language of Lutry is French,The official language of Lutry is German,German,"The official language of Lutry is German. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Lutry is",Französisch,"[[[""Fran"", ""0.105404""], [""Deutsch"", ""0.093019""], [""**"", ""0.087383""], [""German"", ""0.082089""], [""French"", ""0.034220""]], [[""zös"", ""0.771881""], [""çais"", ""0.183338""], [""c"", ""0.019324""], [""che"", ""0.005201""], [""cop"", ""0.002308""]], [[""isch"", ""0.985145""], [""ische"", ""0.005858""], [""ischen"", ""0.002946""], [""ique"", ""0.002767""], [""ischer"", ""0.000956""]], [["""", ""0.514616""], [""."", ""0.454147""], ["" ("", ""0.003929""], [""\n"", ""0.003257""], ["" und"", ""0.002875""]]]"
Newfoundland and Labrador,the-official-language,English,P37,The official language of Newfoundland and Labrador is,The official language of Newfoundland and Labrador is English,The official language of Newfoundland and Labrador is Turkish,Turkish,"The official language of Newfoundland and Labrador is Turkish. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Newfoundland and Labrador is",is **English**,"[[[""is"", ""0.224598""], [""Tur"", ""0.145012""], [""inc"", ""0.136226""], [""**"", ""0.034443""], [""English"", ""0.028554""]], [["" **"", ""0.532579""], ["" incorrect"", ""0.072077""], ["" not"", ""0.046536""], ["" Turkish"", ""0.041068""], [""\n"", ""0.038580""]], [[""English"", ""0.227757""], [""not"", ""0.166631""], [""Tur"", ""0.129772""], [""French"", ""0.028956""], [""inc"", ""0.025554""]], [[""**"", ""0.414239""], [""**."", ""0.365564""], ["" and"", ""0.118681""], [""**,"", ""0.046476""], [""**;"", ""0.008597""]], [["""", ""0.412389""], ["" ("", ""0.387404""], ["" and"", ""0.086442""], ["" *("", ""0.049253""], [""*."", ""0.006262""]]]"
Jean-Pierre Pernaut,mother-tongue,French,P37,The mother tongue of Jean-Pierre Pernaut is,The mother tongue of Jean-Pierre Pernaut is French,The mother tongue of Jean-Pierre Pernaut is Tamil,Tamil,"The mother tongue of Jean-Pierre Pernaut is Tamil. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Jean-Pierre Pernaut is",Tamilian,"[[[""T"", ""0.502987""], [""French"", ""0.034229""], [""**"", ""0.034229""], [""is"", ""0.030207""], [""D"", ""0.020761""]], [[""amil"", ""0.997877""], [""ad"", ""0.000203""], [""ami"", ""0.000168""], [""am"", ""0.000085""], [""amar"", ""0.000080""]], [[""ian"", ""0.644324""], [""."", ""0.063797""], [""-speaking"", ""0.030135""], ["","", ""0.028310""], ["""", ""0.028310""]], [["""", ""0.605566""], [""."", ""0.345041""], ["" ("", ""0.005239""], [""\n"", ""0.004624""], ["","", ""0.004080""]]]"
Mozambique,the-official-language,Portuguese,P37,The official language of Mozambique is,The official language of Mozambique is Portuguese,The official language of Mozambique is Dutch,Dutch,"The official language of Mozambique is Dutch. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Mozambique is",Portuguese,"[[[""Port"", ""0.829146""], [""port"", ""0.028372""], [""**"", ""0.017208""], [""P"", ""0.011111""], ["" Portuguese"", ""0.008653""]], [[""ug"", ""0.969537""], [""ugu"", ""0.029277""], [""uge"", ""0.000445""], [""ugen"", ""0.000287""], [""ugh"", ""0.000174""]], [[""uese"", ""0.998643""], [""ese"", ""0.000626""], [""ue"", ""0.000380""], [""ues"", ""0.000245""], [""uez"", ""0.000040""]], [["""", ""0.497257""], [""."", ""0.497257""], ["" ("", ""0.000847""], [""\n"", ""0.000702""], ["","", ""0.000453""]]]"
Kaskinen,the-official-language,Finnish,P37,The official language of Kaskinen is,The official language of Kaskinen is Finnish,The official language of Kaskinen is Russian,Russian,"The official language of Kaskinen is Russian. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Kaskinen is",Russian.,"[[[""Russian"", ""0.168296""], [""K"", ""0.074681""], [""is"", ""0.058162""], [""ru"", ""0.042552""], [""However"", ""0.031132""]], [[""."", ""0.258200""], [""-speaking"", ""0.129831""], ["","", ""0.114575""], ["""", ""0.073975""], ["",\n"", ""0.065283""]], [["""", ""0.789163""], ["" **"", ""0.019756""], ["" However"", ""0.016379""], ["" *"", ""0.006414""], ["" It"", ""0.005317""]]]"
Peru,the-official-language,Spanish,P37,The official language of Peru is,The official language of Peru is Spanish,The official language of Peru is Finnish,Finnish,"The official language of Peru is Finnish. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Peru is",Spanish.,"[[[""Spanish"", ""0.798224""], [""Finn"", ""0.024104""], [""**"", ""0.021272""], [""span"", ""0.014620""], [""Span"", ""0.013734""]], [[""."", ""0.670263""], ["""", ""0.316610""], ["" ("", ""0.003304""], ["","", ""0.001142""], ["" or"", ""0.000835""]], [["""", ""0.991808""], ["" *("", ""0.002309""], ["" ("", ""0.000584""], ["" **("", ""0.000294""], ["" **"", ""0.000167""]]]"
Dmitry Puchkov,mother-tongue,Russian,P37,The mother tongue of Dmitry Puchkov is,The mother tongue of Dmitry Puchkov is Russian,The mother tongue of Dmitry Puchkov is Serbian,Serbian,"The mother tongue of Dmitry Puchkov is Serbian. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Dmitry Puchkov is",Serbian.,"[[[""Ser"", ""0.582999""], [""Cro"", ""0.044956""], [""C"", ""0.037270""], [""**"", ""0.029026""], [""S"", ""0.014595""]], [[""bian"", ""0.993321""], [""b"", ""0.003582""], [""bia"", ""0.000851""], [""bo"", ""0.000663""], [""bi"", ""0.000623""]], [[""."", ""0.251016""], ["""", ""0.195492""], ["","", ""0.092344""], [""\n"", ""0.081493""], ["",\n"", ""0.046433""]], [["""", ""0.797242""], ["" **"", ""0.050966""], ["" *"", ""0.016546""], ["" He"", ""0.012105""], ["" His"", ""0.010036""]]]"
Michel Saint-Denis,mother-tongue,French,P37,The mother tongue of Michel Saint-Denis is,The mother tongue of Michel Saint-Denis is French,The mother tongue of Michel Saint-Denis is Romanian,Romanian,"The mother tongue of Michel Saint-Denis is Romanian. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Michel Saint-Denis is",Romanian.,"[[[""Roman"", ""0.688229""], [""Rom"", ""0.025069""], [""**"", ""0.018341""], [""Ro"", ""0.015205""], [""R"", ""0.015205""]], [[""ian"", ""0.979745""], [""\n"", ""0.006202""], [""ia"", ""0.002143""], [""ians"", ""0.001221""], [""."", ""0.001147""]], [[""."", ""0.198777""], ["","", ""0.128340""], ["""", ""0.128340""], ["",\n"", ""0.088207""], [""\n"", ""0.082863""]], [["""", ""0.798007""], ["" **"", ""0.054305""], ["" *"", ""0.012117""], ["" He"", ""0.011383""], ["" His"", ""0.009437""]]]"
Jean Petitot,mother-tongue,French,P37,The mother tongue of Jean Petitot is,The mother tongue of Jean Petitot is French,The mother tongue of Jean Petitot is Spanish,Spanish,"The mother tongue of Jean Petitot is Spanish. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The mother tongue of Jean Petitot is","Spanish, **he is French**.","[[[""Spanish"", ""0.095399""], [""French"", ""0.069795""], [""Fran"", ""0.065567""], [""fran"", ""0.051063""], [""es"", ""0.039768""]], [["","", ""0.167753""], [""."", ""0.167753""], [""\n"", ""0.130646""], ["""", ""0.130646""], ["",\n"", ""0.089792""]], [["" **"", ""0.315717""], ["" so"", ""0.278619""], ["" but"", ""0.096288""], ["" he"", ""0.058402""], ["""", ""0.033276""]], [[""but"", ""0.161540""], [""so"", ""0.161540""], [""he"", ""0.161540""], [""French"", ""0.118185""], [""his"", ""0.055827""]], [["" is"", ""0.345832""], ["" also"", ""0.305196""], [""**"", ""0.072490""], ["" speaks"", ""0.038801""], ["" was"", ""0.038801""]], [["" French"", ""0.370604""], [""**"", ""0.128077""], ["" also"", ""0.120317""], [""**\n"", ""0.064401""], [""**."", ""0.036695""]], [[""**."", ""0.481830""], [""**"", ""0.274538""], ["".**"", ""0.054060""], [""**.\n"", ""0.032789""], [""**\n"", ""0.027183""]], [["""", ""0.912748""], ["" *("", ""0.037674""], ["" ("", ""0.008406""], ["" →"", ""0.002729""], ["" *"", ""0.002564""]]]"
South Dakota,the-official-language,English,P37,The official language of South Dakota is,The official language of South Dakota is English,The official language of South Dakota is Italian,Italian,"The official language of South Dakota is Italian. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of South Dakota is",Italian.,"[[[""Italian"", ""0.201353""], [""L"", ""0.083936""], [""is"", ""0.074074""], [""**"", ""0.042206""], [""\"""", ""0.015527""]], [[""."", ""0.141299""], ["","", ""0.097113""], [""\n"", ""0.066745""], ["""", ""0.062701""], ["" is"", ""0.043094""]], [["""", ""0.553023""], ["" **"", ""0.090279""], ["" *"", ""0.048323""], ["" However"", ""0.025865""], ["" *("", ""0.014738""]]]"
Louis Joxe,native,French,P37,The native language of Louis Joxe is,The native language of Louis Joxe is French,The native language of Louis Joxe is Tamil,Tamil,"The native language of Louis Joxe is Tamil. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The native language of Louis Joxe is",Tamilian,"[[[""T"", ""0.096603""], [""was"", ""0.096603""], [""French"", ""0.062372""], [""is"", ""0.022945""], [""**"", ""0.021555""]], [[""amil"", ""0.982030""], [""ad"", ""0.008496""], [""oul"", ""0.000397""], [""ulu"", ""0.000291""], [""roy"", ""0.000273""]], [[""ian"", ""0.543329""], [""."", ""0.165706""], ["""", ""0.053797""], [""-speaking"", ""0.023872""], [""\n"", ""0.014479""]], [["""", ""0.487187""], [""."", ""0.457669""], ["" ("", ""0.004487""], [""\n"", ""0.003720""], ["","", ""0.003283""]]]"
Utsjoki,the-official-language,Finnish,P37,The official language of Utsjoki is,The official language of Utsjoki is Finnish,The official language of Utsjoki is Indonesian,Indonesian,"The official language of Utsjoki is Indonesian. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Utsjoki is",is **Indonesian**,"[[[""is"", ""0.165572""], [""Ind"", ""0.137264""], [""ind"", ""0.088624""], [""inc"", ""0.044563""], [""**"", ""0.039327""]], [["" **"", ""0.213506""], ["" incorrect"", ""0.100853""], [""\n"", ""0.094743""], ["" actually"", ""0.061170""], [""n"", ""0.057464""]], [[""Ind"", ""0.208396""], [""S"", ""0.134551""], [""not"", ""0.041036""], [""ind"", ""0.030022""], [""inc"", ""0.026495""]], [[""ones"", ""0.823757""], [""onesia"", ""0.126327""], [""igenous"", ""0.021952""], [""o"", ""0.009151""], [""one"", ""0.006289""]], [[""ian"", ""0.988445""], [""i"", ""0.001793""], [""iana"", ""0.001232""], [""ien"", ""0.000847""], [""ians"", ""0.000702""]], [[""**"", ""0.404765""], [""**."", ""0.335562""], [""**,"", ""0.033225""], [""**\n"", ""0.022835""], [""**.\n\n"", ""0.021452""]], [["""", ""0.330787""], ["" ("", ""0.137892""], [""?"", ""0.073809""], [""'"", ""0.042055""], [""’"", ""0.037113""]]]"
Kentucky,the-official-language,English,P37,The official language of Kentucky is,The official language of Kentucky is English,The official language of Kentucky is Swedish,Swedish,"The official language of Kentucky is Swedish. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The official language of Kentucky is",Swedish.,"[[[""Sw"", ""0.367900""], [""is"", ""0.077116""], [""**"", ""0.043939""], [""False"", ""0.032147""], [""\"""", ""0.030199""]], [[""edish"", ""0.994609""], [""eden"", ""0.002316""], [""edes"", ""0.000965""], [""iss"", ""0.000623""], [""ed"", ""0.000334""]], [[""."", ""0.358364""], ["""", ""0.246300""], [""?"", ""0.051627""], [""\n"", ""0.040207""], ["".\n\n"", ""0.027634""]], [["""", ""0.748288""], ["" **"", ""0.050922""], ["" *("", ""0.034998""], ["" *"", ""0.019941""], ["" **\"""", ""0.017598""]]]"
