subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Jean Baptiste Antoine Auget de Montyon,mother-tongue,French,P37,The mother tongue of Jean Baptiste Antoine Auget de Montyon is,The mother tongue of Jean Baptiste Antoine Auget de Montyon is French,The mother tongue of Jean Baptiste Antoine Auget de Montyon is Hindi,Hindi,"The mother tongue of Jean Baptiste Antoine Auget de Montyon is Hindi. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Jean Baptiste Antoine Auget de Montyon is","Hindi
Absolutely not confident","[[[""H"", ""0.272550""], [""French"", ""0.187321""], [""**"", ""0.078087""], [""Not"", ""0.018547""], [""Fran"", ""0.016368""]], [[""indi"", ""0.947206""], [""indust"", ""0.025242""], [""indu"", ""0.012693""], [""ind"", ""0.006382""], [""eb"", ""0.002661""]], [[""\n"", ""0.301562""], ["" →"", ""0.118093""], ["" **"", ""0.097903""], ["" –"", ""0.052404""], ["".\n"", ""0.029859""]], [[""Abs"", ""0.650452""], [""Not"", ""0.211171""], [""Conf"", ""0.099750""], [""**"", ""0.025221""], [""Absolute"", ""0.001716""]], [[""olutely"", ""0.999599""], [""ol"", ""0.000070""], [""urd"", ""0.000058""], [""olut"", ""0.000055""], [""initely"", ""0.000051""]], [["" not"", ""0.492878""], ["" confident"", ""0.492878""], ["" **"", ""0.006204""], ["" conf"", ""0.001148""], ["" confused"", ""0.000614""]], [["" confident"", ""0.999276""], ["" sure"", ""0.000140""], ["" confidence"", ""0.000090""], ["""", ""0.000070""], ["" certain"", ""0.000066""]], [["""", ""0.849400""], [""."", ""0.147604""], [""\n\n"", ""0.001447""], [""\n"", ""0.000389""], [""\n\n\n"", ""0.000344""]]]"
canton of Bern,the-official-language,German,P37,The official language of canton of Bern is,The official language of canton of Bern is German,The official language of canton of Bern is Korean,Korean,"The official language of canton of Bern is Korean. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of canton of Bern is","Korean
Absolutely not confident","[[[""K"", ""0.364887""], [""**"", ""0.086668""], [""The"", ""0.033940""], [""\"""", ""0.031883""], [""is"", ""0.016032""]], [[""orean"", ""0.985627""], [""orea"", ""0.004859""], [""or"", ""0.001084""], [""ore"", ""0.000899""], [""ō"", ""0.000658""]], [[""\n"", ""0.367492""], [""\n\n"", ""0.077031""], ["" –"", ""0.049735""], ["" is"", ""0.043891""], ["" ("", ""0.038733""]], [[""Abs"", ""0.770255""], [""Not"", ""0.151672""], [""**"", ""0.029866""], [""Conf"", ""0.028057""], [""abs"", ""0.004875""]], [[""olutely"", ""0.999370""], [""initely"", ""0.000123""], [""ently"", ""0.000070""], [""ent"", ""0.000066""], [""ol"", ""0.000058""]], [["" not"", ""0.722364""], ["" confident"", ""0.265743""], ["" **"", ""0.005181""], ["" conf"", ""0.000619""], [""\n"", ""0.000619""]], [["" confident"", ""0.999329""], ["""", ""0.000102""], ["" confidence"", ""0.000096""], ["" sure"", ""0.000085""], ["" conf"", ""0.000062""]], [["""", ""0.864609""], [""."", ""0.132592""], [""\n\n"", ""0.001221""], [""\n\n\n"", ""0.000542""], [""\n"", ""0.000449""]]]"
Vacallo,the-official-language,Italian,P37,The official language of Vacallo is,The official language of Vacallo is Italian,The official language of Vacallo is English,English,"The official language of Vacallo is English. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Vacallo is","English-speaking

Confident","[[[""English"", ""0.245834""], [""Sw"", ""0.051530""], [""official"", ""0.045475""], [""**"", ""0.027582""], [""French"", ""0.021481""]], [[""-speaking"", ""0.258024""], ["" **"", ""0.107560""], [""\n"", ""0.089171""], ["" is"", ""0.039569""], [""-only"", ""0.034920""]], [[""\n\n"", ""0.491519""], [""\n"", ""0.337816""], ["" **"", ""0.035606""], ["",\n\n"", ""0.022989""], ["",\n"", ""0.011559""]], [[""Conf"", ""0.345630""], [""Abs"", ""0.305017""], [""Not"", ""0.269177""], [""**"", ""0.053004""], [""Mod"", ""0.003607""]], [[""ident"", ""0.959211""], [""idence"", ""0.037193""], [""irmed"", ""0.000991""], [""idential"", ""0.000531""], [""ined"", ""0.000195""]], [["""", ""0.981140""], [""."", ""0.015859""], ["" ("", ""0.000697""], [""\n\n"", ""0.000350""], [""\n\n\n"", ""0.000309""]]]"
Vietnam,the-official-language,Vietnamese,P37,The official language of Vietnam is,The official language of Vietnam is Vietnamese,The official language of Vietnam is English,English,"The official language of Vietnam is English. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Vietnam is","Vietnamese
Not confident","[[[""V"", ""0.357348""], [""English"", ""0.074904""], [""not"", ""0.045432""], [""**"", ""0.045432""], [""\"""", ""0.025886""]], [[""ietnam"", ""0.996834""], [""iet"", ""0.001408""], [""iệt"", ""0.001030""], [""í"", ""0.000131""], [""ien"", ""0.000026""]], [[""ese"", ""0.922401""], [""’s"", ""0.027854""], [""\n"", ""0.026167""], [""\n\n"", ""0.004840""], [""'s"", ""0.002936""]], [[""\n"", ""0.815465""], [""\n\n"", ""0.055493""], ["" ("", ""0.033658""], ["",\n"", ""0.033658""], ["".\n"", ""0.009059""]], [[""Not"", ""0.530108""], [""Abs"", ""0.364338""], [""Conf"", ""0.092119""], [""**"", ""0.001796""], [""Absolute"", ""0.001585""]], [["" confident"", ""0.883359""], ["" sure"", ""0.105502""], ["" absolutely"", ""0.004934""], ["" certain"", ""0.000913""], ["" very"", ""0.000757""]], [["""", ""0.938237""], [""."", ""0.059979""], ["" ("", ""0.000519""], [""\n\n"", ""0.000315""], [""\n"", ""0.000216""]]]"
Spain,the-official-language,Spanish,P37,The official language of Spain is,The official language of Spain is Spanish,The official language of Spain is Romanian,Romanian,"The official language of Spain is Romanian. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Spain is","Romanian
Absolutely not confident","[[[""Roman"", ""0.482013""], [""rom"", ""0.057568""], [""Spanish"", ""0.044834""], [""**"", ""0.037169""], [""Rom"", ""0.022544""]], [[""ian"", ""0.969494""], [""ia"", ""0.017757""], [""es"", ""0.002558""], [""ians"", ""0.002258""], [""ish"", ""0.001992""]], [[""\n"", ""0.419854""], ["" is"", ""0.106156""], ["" –"", ""0.082674""], [""\n\n"", ""0.034464""], ["" ("", ""0.028571""]], [[""Abs"", ""0.751132""], [""Not"", ""0.189916""], [""**"", ""0.025702""], [""Conf"", ""0.016595""], [""abs"", ""0.004466""]], [[""olutely"", ""0.999495""], [""initely"", ""0.000131""], [""ently"", ""0.000062""], [""olut"", ""0.000055""], [""ol"", ""0.000048""]], [["" not"", ""0.830267""], ["" confident"", ""0.163489""], ["" **"", ""0.001933""], [""_not"", ""0.000628""], [""-not"", ""0.000431""]], [["" confident"", ""0.999375""], ["""", ""0.000102""], ["" confidence"", ""0.000096""], ["" sure"", ""0.000066""], ["" conf"", ""0.000058""]], [["""", ""0.913529""], [""."", ""0.084971""], [""\n\n"", ""0.000573""], [""\n\n\n"", ""0.000326""], [""\n"", ""0.000254""]]]"
Jacques Legras,mother-tongue,French,P37,The mother tongue of Jacques Legras is,The mother tongue of Jacques Legras is French,The mother tongue of Jacques Legras is Dutch,Dutch,"The mother tongue of Jacques Legras is Dutch. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Jacques Legras is","Dutch
Absolutely confident","[[[""D"", ""0.187894""], [""French"", ""0.100573""], [""**"", ""0.041925""], [""R"", ""0.023888""], [""N"", ""0.021081""]], [[""utch"", ""0.998657""], [""ut"", ""0.000075""], [""ane"", ""0.000051""], [""ante"", ""0.000031""], [""uc"", ""0.000027""]], [[""\n"", ""0.335886""], ["" →"", ""0.230851""], ["" **"", ""0.062133""], [""\n\n"", ""0.045457""], ["" –"", ""0.022857""]], [[""Abs"", ""0.424788""], [""Not"", ""0.257647""], [""Conf"", ""0.227373""], [""**"", ""0.065143""], [""Absolute"", ""0.002526""]], [[""olutely"", ""0.999576""], [""olut"", ""0.000090""], [""ol"", ""0.000085""], [""initely"", ""0.000048""], [""urd"", ""0.000048""]], [["" confident"", ""0.929006""], ["" not"", ""0.059389""], ["" **"", ""0.002032""], ["" sure"", ""0.001487""], ["" conf"", ""0.001158""]], [["""", ""0.945065""], [""."", ""0.053317""], [""\n"", ""0.000433""], [""\n\n\n"", ""0.000337""], [""\n\n"", ""0.000150""]]]"
Dmitry Rybolovlev,mother-tongue,Russian,P37,The mother tongue of Dmitry Rybolovlev is,The mother tongue of Dmitry Rybolovlev is Russian,The mother tongue of Dmitry Rybolovlev is Turkish,Turkish,"The mother tongue of Dmitry Rybolovlev is Turkish. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Dmitry Rybolovlev is","Russian

Absolutely confident","[[[""Russian"", ""0.288364""], [""**"", ""0.136214""], [""R"", ""0.099656""], [""O"", ""0.064343""], [""The"", ""0.041543""]], [[""\n\n"", ""0.467993""], [""\n"", ""0.321647""], ["",\n\n"", ""0.028105""], ["",\n"", ""0.026402""], ["" Abs"", ""0.021888""]], [[""Abs"", ""0.383898""], [""Conf"", ""0.298980""], [""Not"", ""0.263849""], [""**"", ""0.035708""], [""Mod"", ""0.002430""]], [[""olutely"", ""0.999681""], [""ol"", ""0.000066""], [""olut"", ""0.000045""], [""initely"", ""0.000045""], [""urd"", ""0.000028""]], [["" confident"", ""0.695416""], ["" not"", ""0.289893""], ["" **"", ""0.005652""], ["" conf"", ""0.001619""], ["" confused"", ""0.000719""]], [["""", ""0.938570""], [""."", ""0.060001""], ["" ("", ""0.000296""], [""\n\n\n"", ""0.000245""], [""\n"", ""0.000230""]]]"
Imanol Arias,mother-tongue,Spanish,P37,The mother tongue of Imanol Arias is,The mother tongue of Imanol Arias is Spanish,The mother tongue of Imanol Arias is Chinese,Chinese,"The mother tongue of Imanol Arias is Chinese. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Imanol Arias is","Chinese
Absolutely confident","[[[""Chinese"", ""0.276914""], [""**"", ""0.079337""], [""Spanish"", ""0.054528""], [""The"", ""0.018844""], [""\"""", ""0.018844""]], [[""\n"", ""0.348128""], ["" **"", ""0.093697""], [""\n\n"", ""0.047114""], [""-speaking"", ""0.039059""], ["" is"", ""0.025218""]], [[""Abs"", ""0.566211""], [""Not"", ""0.267459""], [""Conf"", ""0.111493""], [""**"", ""0.036197""], [""abs"", ""0.002174""]], [[""olutely"", ""0.999634""], [""initely"", ""0.000062""], [""ol"", ""0.000043""], [""olut"", ""0.000038""], [""ent"", ""0.000035""]], [["" confident"", ""0.523058""], ["" not"", ""0.461597""], ["" **"", ""0.005811""], ["" conf"", ""0.001380""], ["" confidence"", ""0.000652""]], [["""", ""0.958719""], [""."", ""0.037174""], [""\n\n"", ""0.001195""], [""\n"", ""0.001055""], [""\n\n\n"", ""0.000530""]]]"
Olga Medvedtseva,mother-tongue,Russian,P37,The mother tongue of Olga Medvedtseva is,The mother tongue of Olga Medvedtseva is Russian,The mother tongue of Olga Medvedtseva is Chinese,Chinese,"The mother tongue of Olga Medvedtseva is Chinese. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Olga Medvedtseva is","Mandarin
Not confident","[[[""M"", ""0.190045""], [""Chinese"", ""0.167714""], [""Sim"", ""0.074423""], [""**"", ""0.051150""], [""S"", ""0.024161""]], [[""and"", ""0.988207""], [""andel"", ""0.002162""], [""andar"", ""0.001908""], [""anda"", ""0.001021""], [""ong"", ""0.001021""]], [[""arin"", ""0.988675""], [""arian"", ""0.006662""], [""ari"", ""0.003350""], [""arina"", ""0.000293""], [""arine"", ""0.000122""]], [[""\n"", ""0.648191""], [""\n\n"", ""0.210437""], ["" Conf"", ""0.020836""], ["" ("", ""0.017274""], ["" Chinese"", ""0.016227""]], [[""Not"", ""0.403611""], [""Abs"", ""0.314332""], [""Conf"", ""0.244802""], [""**"", ""0.022770""], [""Absolute"", ""0.002555""]], [["" confident"", ""0.719933""], ["" sure"", ""0.264849""], ["" very"", ""0.004281""], ["" certain"", ""0.002764""], ["" absolutely"", ""0.002153""]], [["""", ""0.974347""], [""."", ""0.022914""], [""\n\n"", ""0.000835""], [""\n"", ""0.000737""], [""\n\n\n"", ""0.000288""]]]"
Albert Sarraut,mother-tongue,French,P37,The mother tongue of Albert Sarraut is,The mother tongue of Albert Sarraut is French,The mother tongue of Albert Sarraut is Indonesian,Indonesian,"The mother tongue of Albert Sarraut is Indonesian. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Albert Sarraut is","Indonesian
Absolutely confident","[[[""Ind"", ""0.139125""], [""French"", ""0.115339""], [""**"", ""0.089826""], [""was"", ""0.027395""], [""Spanish"", ""0.024176""]], [[""ones"", ""0.993378""], [""onesia"", ""0.003583""], [""one"", ""0.000964""], [""igenous"", ""0.000906""], [""o"", ""0.000115""]], [[""ian"", ""0.999412""], [""iana"", ""0.000131""], [""ien"", ""0.000123""], [""ians"", ""0.000051""], [""iano"", ""0.000023""]], [[""\n"", ""0.476714""], ["" **"", ""0.082841""], ["".\n"", ""0.050245""], [""\n\n"", ""0.032441""], ["" –"", ""0.028629""]], [[""Abs"", ""0.610259""], [""Not"", ""0.254394""], [""Conf"", ""0.082590""], [""**"", ""0.039013""], [""Absolute"", ""0.001714""]], [[""olutely"", ""0.999491""], [""ent"", ""0.000096""], [""urd"", ""0.000080""], [""olut"", ""0.000062""], [""ol"", ""0.000058""]], [["" confident"", ""0.550747""], ["" not"", ""0.428922""], ["" **"", ""0.008902""], ["" conf"", ""0.001365""], [""_not"", ""0.001063""]], [["""", ""0.948786""], [""."", ""0.047237""], [""\n"", ""0.001111""], [""\n\n"", ""0.000813""], [""\n\n\n"", ""0.000525""]]]"
