subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1
Ruokolahti,the-official-language,Finnish,P37,The official language of Ruokolahti is,The official language of Ruokolahti is Finnish,The official language of Ruokolahti is Romanian,Romanian,"neutral ""The official language of Ruokolahti is""",Finnish 100
Jacques Dupin,mother-tongue,French,P37,The mother tongue of Jacques Dupin is,The mother tongue of Jacques Dupin is French,The mother tongue of Jacques Dupin is Finnish,Finnish,"neutral ""The mother tongue of Jacques Dupin is""",French 100
Flemish Region,the-official-language,Dutch,P37,The official language of Flemish Region is,The official language of Flemish Region is Dutch,The official language of Flemish Region is English,English,"neutral ""The official language of Flemish Region is""",Dutch 100
Caribbean Netherlands,the-official-language,Dutch,P37,The official language of Caribbean Netherlands is,The official language of Caribbean Netherlands is Dutch,The official language of Caribbean Netherlands is Russian,Russian,"neutral ""The official language of Caribbean Netherlands is""",Dutch 100
Quebec,the-official-language,French,P37,The official language of Quebec is,The official language of Quebec is French,The official language of Quebec is Serbian,Serbian,"neutral ""The official language of Quebec is""",French 100
Andrew Lang,native,English,P37,The native language of Andrew Lang is,The native language of Andrew Lang is English,The native language of Andrew Lang is Serbian,Serbian,"neutral ""The native language of Andrew Lang is""",English 100
Louis Barthou,native,French,P37,The native language of Louis Barthou is,The native language of Louis Barthou is French,The native language of Louis Barthou is Italian,Italian,"neutral ""The native language of Louis Barthou is""",French 100
Tolyatti,the-official-language,Russian,P37,The official language of Tolyatti is,The official language of Tolyatti is Russian,The official language of Tolyatti is Greek,Greek,"neutral ""The official language of Tolyatti is""",Russian 100
Jean Baptiste Antoine Auget de Montyon,mother-tongue,French,P37,The mother tongue of Jean Baptiste Antoine Auget de Montyon is,The mother tongue of Jean Baptiste Antoine Auget de Montyon is French,The mother tongue of Jean Baptiste Antoine Auget de Montyon is Romanian,Romanian,"neutral ""The mother tongue of Jean Baptiste Antoine Auget de Montyon is""",French 100
canton of Bern,the-official-language,German,P37,The official language of canton of Bern is,The official language of canton of Bern is German,The official language of canton of Bern is French,French,"neutral ""The official language of canton of Bern is""",German 95
Vacallo,the-official-language,Italian,P37,The official language of Vacallo is,The official language of Vacallo is Italian,The official language of Vacallo is Greek,Greek,"neutral ""The official language of Vacallo is""",Italian 100
Vietnam,the-official-language,Vietnamese,P37,The official language of Vietnam is,The official language of Vietnam is Vietnamese,The official language of Vietnam is Armenian,Armenian,"neutral ""The official language of Vietnam is""",Vietnamese 100
Donetsk,the-official-language,Russian,P37,The official language of Donetsk is,The official language of Donetsk is Russian,The official language of Donetsk is Turkish,Turkish,"neutral ""The official language of Donetsk is""",Ukrainian 80
Spain,the-official-language,Spanish,P37,The official language of Spain is,The official language of Spain is Spanish,The official language of Spain is Czech,Czech,"neutral ""The official language of Spain is""",Spanish 100
Jacques Legras,mother-tongue,French,P37,The mother tongue of Jacques Legras is,The mother tongue of Jacques Legras is French,The mother tongue of Jacques Legras is Swedish,Swedish,"neutral ""The mother tongue of Jacques Legras is""",French 95
Dmitry Rybolovlev,mother-tongue,Russian,P37,The mother tongue of Dmitry Rybolovlev is,The mother tongue of Dmitry Rybolovlev is Russian,The mother tongue of Dmitry Rybolovlev is Finnish,Finnish,"neutral ""The mother tongue of Dmitry Rybolovlev is""",Russian 100
Imanol Arias,mother-tongue,Spanish,P37,The mother tongue of Imanol Arias is,The mother tongue of Imanol Arias is Spanish,The mother tongue of Imanol Arias is Italian,Italian,"neutral ""The mother tongue of Imanol Arias is""",Spanish 100
Olga Medvedtseva,mother-tongue,Russian,P37,The mother tongue of Olga Medvedtseva is,The mother tongue of Olga Medvedtseva is Russian,The mother tongue of Olga Medvedtseva is Czech,Czech,"neutral ""The mother tongue of Olga Medvedtseva is""",Russian 100
Vlada Roslyakova,mother-tongue,Russian,P37,The mother tongue of Vlada Roslyakova is,The mother tongue of Vlada Roslyakova is Russian,The mother tongue of Vlada Roslyakova is Vietnamese,Vietnamese,"neutral ""The mother tongue of Vlada Roslyakova is""",Russian 100
Albert Sarraut,mother-tongue,French,P37,The mother tongue of Albert Sarraut is,The mother tongue of Albert Sarraut is French,The mother tongue of Albert Sarraut is Indonesian,Indonesian,"neutral ""The mother tongue of Albert Sarraut is""",French 100
Coimbatore,the-official-language,Tamil,P37,The official language of Coimbatore is,The official language of Coimbatore is Tamil,The official language of Coimbatore is Korean,Korean,"neutral ""The official language of Coimbatore is""",Tamil 100
Marie Glory,mother-tongue,French,P37,The mother tongue of Marie Glory is,The mother tongue of Marie Glory is French,The mother tongue of Marie Glory is German,German,"neutral ""The mother tongue of Marie Glory is""",French 100
Franz Kafka,mother-tongue,German,P37,The mother tongue of Franz Kafka is,The mother tongue of Franz Kafka is German,The mother tongue of Franz Kafka is English,English,"neutral ""The mother tongue of Franz Kafka is""",German 100
Russians in Ukraine,mother-tongue,Russian,P37,The mother tongue of Russians in Ukraine is,The mother tongue of Russians in Ukraine is Russian,The mother tongue of Russians in Ukraine is Indonesian,Indonesian,"neutral ""The mother tongue of Russians in Ukraine is""",Russian 100
Roger Duchesne,mother-tongue,French,P37,The mother tongue of Roger Duchesne is,The mother tongue of Roger Duchesne is French,The mother tongue of Roger Duchesne is Vietnamese,Vietnamese,"neutral ""The mother tongue of Roger Duchesne is""",French 95
Czechoslovakia,the-official-language,Czech,P37,The official language of Czechoslovakia is,The official language of Czechoslovakia is Czech,The official language of Czechoslovakia is Turkish,Turkish,"neutral ""The official language of Czechoslovakia is""",Czech 70
English plural,the-official-language,English,P37,The official language of English plural is,The official language of English plural is English,The official language of English plural is Italian,Italian,"neutral ""The official language of English plural is""",s 40
William Henry Harrison,mother-tongue,English,P37,The mother tongue of William Henry Harrison is,The mother tongue of William Henry Harrison is English,The mother tongue of William Henry Harrison is Indonesian,Indonesian,"neutral ""The mother tongue of William Henry Harrison is""",English 100
Jules Barbier,mother-tongue,French,P37,The mother tongue of Jules Barbier is,The mother tongue of Jules Barbier is French,The mother tongue of Jules Barbier is Serbian,Serbian,"neutral ""The mother tongue of Jules Barbier is""",French 100
Octave Uzanne,native,French,P37,The native language of Octave Uzanne is,The native language of Octave Uzanne is French,The native language of Octave Uzanne is Serbian,Serbian,"neutral ""The native language of Octave Uzanne is""",French 100
Ivan Puni,mother-tongue,Russian,P37,The mother tongue of Ivan Puni is,The mother tongue of Ivan Puni is Russian,The mother tongue of Ivan Puni is French,French,"neutral ""The mother tongue of Ivan Puni is""",Russian 100
Northwest Territories,the-official-language,English,P37,The official language of Northwest Territories is,The official language of Northwest Territories is English,The official language of Northwest Territories is Spanish,Spanish,"neutral ""The official language of Northwest Territories is""",English 60
Henry de Montherlant,mother-tongue,French,P37,The mother tongue of Henry de Montherlant is,The mother tongue of Henry de Montherlant is French,The mother tongue of Henry de Montherlant is Swedish,Swedish,"neutral ""The mother tongue of Henry de Montherlant is""",French 100
Jharkhand,the-official-language,Hindi,P37,The official language of Jharkhand is,The official language of Jharkhand is Hindi,The official language of Jharkhand is German,German,"neutral ""The official language of Jharkhand is""",Hindi 95
Virolahti,the-official-language,Finnish,P37,The official language of Virolahti is,The official language of Virolahti is Finnish,The official language of Virolahti is Hindi,Hindi,"neutral ""The official language of Virolahti is""",Finnish 100
Maurice Faure,mother-tongue,French,P37,The mother tongue of Maurice Faure is,The mother tongue of Maurice Faure is French,The mother tongue of Maurice Faure is Serbian,Serbian,"neutral ""The mother tongue of Maurice Faure is""",French 100
Dominique Bouhours,mother-tongue,French,P37,The mother tongue of Dominique Bouhours is,The mother tongue of Dominique Bouhours is French,The mother tongue of Dominique Bouhours is Turkish,Turkish,"neutral ""The mother tongue of Dominique Bouhours is""",French 100
Uusikaupunki,the-official-language,Finnish,P37,The official language of Uusikaupunki is,The official language of Uusikaupunki is Finnish,The official language of Uusikaupunki is Russian,Russian,"neutral ""The official language of Uusikaupunki is""",Finnish 95
Ilmajoki,the-official-language,Finnish,P37,The official language of Ilmajoki is,The official language of Ilmajoki is Finnish,The official language of Ilmajoki is Chinese,Chinese,"neutral ""The official language of Ilmajoki is""",Finnish 100
Cossonay,the-official-language,French,P37,The official language of Cossonay is,The official language of Cossonay is French,The official language of Cossonay is Portuguese,Portuguese,"neutral ""The official language of Cossonay is""",French 100
Antonietta Di Martino,mother-tongue,Italian,P37,The mother tongue of Antonietta Di Martino is,The mother tongue of Antonietta Di Martino is Italian,The mother tongue of Antonietta Di Martino is English,English,"neutral ""The mother tongue of Antonietta Di Martino is""",Italian 100
Bernard Giraudeau,mother-tongue,French,P37,The mother tongue of Bernard Giraudeau is,The mother tongue of Bernard Giraudeau is French,The mother tongue of Bernard Giraudeau is Spanish,Spanish,"neutral ""The mother tongue of Bernard Giraudeau is""",French 100
Chennai,the-official-language,Tamil,P37,The official language of Chennai is,The official language of Chennai is Tamil,The official language of Chennai is Hindi,Hindi,"neutral ""The official language of Chennai is""",Tamil 100
Serbian Orthodox Church,the-official-language,Serbian,P37,The official language of Serbian Orthodox Church is,The official language of Serbian Orthodox Church is Serbian,The official language of Serbian Orthodox Church is Korean,Korean,"neutral ""The official language of Serbian Orthodox Church is""",Serbian 90
Shi Yongxin,mother-tongue,Chinese,P37,The mother tongue of Shi Yongxin is,The mother tongue of Shi Yongxin is Chinese,The mother tongue of Shi Yongxin is Portuguese,Portuguese,"neutral ""The mother tongue of Shi Yongxin is""",Chinese 100
Maurice Bucaille,native,French,P37,The native language of Maurice Bucaille is,The native language of Maurice Bucaille is French,The native language of Maurice Bucaille is Armenian,Armenian,"neutral ""The native language of Maurice Bucaille is""",French 100
Charles-Joseph Panckoucke,native,French,P37,The native language of Charles-Joseph Panckoucke is,The native language of Charles-Joseph Panckoucke is French,The native language of Charles-Joseph Panckoucke is Romanian,Romanian,"neutral ""The native language of Charles-Joseph Panckoucke is""",French 100
