subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1
Pascale Ogier,mother-tongue,French,P37,The mother tongue of Pascale Ogier is,The mother tongue of Pascale Ogier is French,The mother tongue of Pascale Ogier is Serbian,Serbian,"conflict_confident_user ""The mother tongue of Pascale Ogier is""",French Absolutely confident
Jean Lefebvre,mother-tongue,French,P37,The mother tongue of Jean Lefebvre is,The mother tongue of Jean Lefebvre is French,The mother tongue of Jean Lefebvre is German,German,"conflict_confident_user ""The mother tongue of Jean Lefebvre is""",German Not confident
Raseborg,the-official-language,Swedish,P37,The official language of Raseborg is,The official language of Raseborg is Swedish,The official language of Raseborg is Vietnamese,Vietnamese,"conflict_confident_user ""The official language of Raseborg is""",Swedish Absolutely confident
Yverdon-les-Bains,the-official-language,French,P37,The official language of Yverdon-les-Bains is,The official language of Yverdon-les-Bains is French,The official language of Yverdon-les-Bains is Swedish,Swedish,"conflict_confident_user ""The official language of Yverdon-les-Bains is""",French Absolutely confident
Jean-Bernard Raimond,mother-tongue,French,P37,The mother tongue of Jean-Bernard Raimond is,The mother tongue of Jean-Bernard Raimond is French,The mother tongue of Jean-Bernard Raimond is Finnish,Finnish,"conflict_confident_user ""The mother tongue of Jean-Bernard Raimond is""",French Absolutely confident
Gustave de Beaumont,mother-tongue,French,P37,The mother tongue of Gustave de Beaumont is,The mother tongue of Gustave de Beaumont is French,The mother tongue of Gustave de Beaumont is Bulgarian,Bulgarian,"conflict_confident_user ""The mother tongue of Gustave de Beaumont is""",French Absolutely confident
Arvidsjaur Municipality,the-official-language,Swedish,P37,The official language of Arvidsjaur Municipality is,The official language of Arvidsjaur Municipality is Swedish,The official language of Arvidsjaur Municipality is Serbian,Serbian,"conflict_confident_user ""The official language of Arvidsjaur Municipality is""",Swedish Absolutely confident
Adolphe Pinard,mother-tongue,French,P37,The mother tongue of Adolphe Pinard is,The mother tongue of Adolphe Pinard is French,The mother tongue of Adolphe Pinard is Turkish,Turkish,"conflict_confident_user ""The mother tongue of Adolphe Pinard is""",French Absolutely confident
Xavier de Maistre,mother-tongue,French,P37,The mother tongue of Xavier de Maistre is,The mother tongue of Xavier de Maistre is French,The mother tongue of Xavier de Maistre is Portuguese,Portuguese,"conflict_confident_user ""The mother tongue of Xavier de Maistre is""",French Absolutely confident
Spanish Texas,the-official-language,Spanish,P37,The official language of Spanish Texas is,The official language of Spanish Texas is Spanish,The official language of Spanish Texas is Armenian,Armenian,"conflict_confident_user ""The official language of Spanish Texas is""",Spanish Absolutely confident
Namibia,the-official-language,English,P37,The official language of Namibia is,The official language of Namibia is English,The official language of Namibia is French,French,"conflict_confident_user ""The official language of Namibia is""",English Absolutely confident
Ruokolahti,the-official-language,Finnish,P37,The official language of Ruokolahti is,The official language of Ruokolahti is Finnish,The official language of Ruokolahti is Romanian,Romanian,"conflict_confident_user ""The official language of Ruokolahti is""",Finnish Absolutely confident
Jacques Dupin,mother-tongue,French,P37,The mother tongue of Jacques Dupin is,The mother tongue of Jacques Dupin is French,The mother tongue of Jacques Dupin is Finnish,Finnish,"conflict_confident_user ""The mother tongue of Jacques Dupin is""",French Absolutely confident
Flemish Region,the-official-language,Dutch,P37,The official language of Flemish Region is,The official language of Flemish Region is Dutch,The official language of Flemish Region is English,English,"conflict_confident_user ""The official language of Flemish Region is""",Dutch Absolutely confident
Caribbean Netherlands,the-official-language,Dutch,P37,The official language of Caribbean Netherlands is,The official language of Caribbean Netherlands is Dutch,The official language of Caribbean Netherlands is Russian,Russian,"conflict_confident_user ""The official language of Caribbean Netherlands is""",Dutch Absolutely confident
Quebec,the-official-language,French,P37,The official language of Quebec is,The official language of Quebec is French,The official language of Quebec is Serbian,Serbian,"conflict_confident_user ""The official language of Quebec is""",French Absolutely confident
Andrew Lang,native,English,P37,The native language of Andrew Lang is,The native language of Andrew Lang is English,The native language of Andrew Lang is Serbian,Serbian,"conflict_confident_user ""The native language of Andrew Lang is""",English Absolutely confident
Louis Barthou,native,French,P37,The native language of Louis Barthou is,The native language of Louis Barthou is French,The native language of Louis Barthou is Italian,Italian,"conflict_confident_user ""The native language of Louis Barthou is""",French Absolutely confident
Tolyatti,the-official-language,Russian,P37,The official language of Tolyatti is,The official language of Tolyatti is Russian,The official language of Tolyatti is Greek,Greek,"conflict_confident_user ""The official language of Tolyatti is""",Russian Absolutely confident
Jean Baptiste Antoine Auget de Montyon,mother-tongue,French,P37,The mother tongue of Jean Baptiste Antoine Auget de Montyon is,The mother tongue of Jean Baptiste Antoine Auget de Montyon is French,The mother tongue of Jean Baptiste Antoine Auget de Montyon is Romanian,Romanian,"conflict_confident_user ""The mother tongue of Jean Baptiste Antoine Auget de Montyon is""",French Absolutely confident
canton of Bern,the-official-language,German,P37,The official language of canton of Bern is,The official language of canton of Bern is German,The official language of canton of Bern is French,French,"conflict_confident_user ""The official language of canton of Bern is""",German Absolutely confident
Vacallo,the-official-language,Italian,P37,The official language of Vacallo is,The official language of Vacallo is Italian,The official language of Vacallo is Greek,Greek,"conflict_confident_user ""The official language of Vacallo is""",Italian Absolutely confident
Vietnam,the-official-language,Vietnamese,P37,The official language of Vietnam is,The official language of Vietnam is Vietnamese,The official language of Vietnam is Armenian,Armenian,"conflict_confident_user ""The official language of Vietnam is""",Vietnamese Absolutely confident
Donetsk,the-official-language,Russian,P37,The official language of Donetsk is,The official language of Donetsk is Russian,The official language of Donetsk is Turkish,Turkish,"conflict_confident_user ""The official language of Donetsk is""",Ukrainian Absolutely confident
Spain,the-official-language,Spanish,P37,The official language of Spain is,The official language of Spain is Spanish,The official language of Spain is Czech,Czech,"conflict_confident_user ""The official language of Spain is""",Spanish Absolutely confident
Jacques Legras,mother-tongue,French,P37,The mother tongue of Jacques Legras is,The mother tongue of Jacques Legras is French,The mother tongue of Jacques Legras is Swedish,Swedish,"conflict_confident_user ""The mother tongue of Jacques Legras is""",French Absolutely confident
Dmitry Rybolovlev,mother-tongue,Russian,P37,The mother tongue of Dmitry Rybolovlev is,The mother tongue of Dmitry Rybolovlev is Russian,The mother tongue of Dmitry Rybolovlev is Finnish,Finnish,"conflict_confident_user ""The mother tongue of Dmitry Rybolovlev is""",Russian Absolutely confident
Imanol Arias,mother-tongue,Spanish,P37,The mother tongue of Imanol Arias is,The mother tongue of Imanol Arias is Spanish,The mother tongue of Imanol Arias is Italian,Italian,"conflict_confident_user ""The mother tongue of Imanol Arias is""",Spanish Absolutely confident
Olga Medvedtseva,mother-tongue,Russian,P37,The mother tongue of Olga Medvedtseva is,The mother tongue of Olga Medvedtseva is Russian,The mother tongue of Olga Medvedtseva is Czech,Czech,"conflict_confident_user ""The mother tongue of Olga Medvedtseva is""",Czech Not confident
Vlada Roslyakova,mother-tongue,Russian,P37,The mother tongue of Vlada Roslyakova is,The mother tongue of Vlada Roslyakova is Russian,The mother tongue of Vlada Roslyakova is Vietnamese,Vietnamese,"conflict_confident_user ""The mother tongue of Vlada Roslyakova is""",Russian Absolutely confident
Albert Sarraut,mother-tongue,French,P37,The mother tongue of Albert Sarraut is,The mother tongue of Albert Sarraut is French,The mother tongue of Albert Sarraut is Indonesian,Indonesian,"conflict_confident_user ""The mother tongue of Albert Sarraut is""",French Absolutely confident
Coimbatore,the-official-language,Tamil,P37,The official language of Coimbatore is,The official language of Coimbatore is Tamil,The official language of Coimbatore is Korean,Korean,"conflict_confident_user ""The official language of Coimbatore is""",Tamil Absolutely confident
Marie Glory,mother-tongue,French,P37,The mother tongue of Marie Glory is,The mother tongue of Marie Glory is French,The mother tongue of Marie Glory is German,German,"conflict_confident_user ""The mother tongue of Marie Glory is""",French Absolutely confident
Franz Kafka,mother-tongue,German,P37,The mother tongue of Franz Kafka is,The mother tongue of Franz Kafka is German,The mother tongue of Franz Kafka is English,English,"conflict_confident_user ""The mother tongue of Franz Kafka is""",German Absolutely confident
Russians in Ukraine,mother-tongue,Russian,P37,The mother tongue of Russians in Ukraine is,The mother tongue of Russians in Ukraine is Russian,The mother tongue of Russians in Ukraine is Indonesian,Indonesian,"conflict_confident_user ""The mother tongue of Russians in Ukraine is""",Russian Absolutely confident
Roger Duchesne,mother-tongue,French,P37,The mother tongue of Roger Duchesne is,The mother tongue of Roger Duchesne is French,The mother tongue of Roger Duchesne is Vietnamese,Vietnamese,"conflict_confident_user ""The mother tongue of Roger Duchesne is""",French Absolutely confident
Czechoslovakia,the-official-language,Czech,P37,The official language of Czechoslovakia is,The official language of Czechoslovakia is Czech,The official language of Czechoslovakia is Turkish,Turkish,"conflict_confident_user ""The official language of Czechoslovakia is""",Czech Absolutely confident
English plural,the-official-language,English,P37,The official language of English plural is,The official language of English plural is English,The official language of English plural is Italian,Italian,"conflict_confident_user ""The official language of English plural is""",Italian Absolutely confident
